interval,ampm,week,day,id
60,PM,16,Thursday,20160421150759-3238-00
45,AM,16,Friday,20160422111707-3518-01
38,AM,16,Friday,20160422094437-3484-01
66,PM,16,Friday,20160422163935-3645-00
29,AM,16,Thursday,20160421071958-3151-00
66,PM,16,Thursday,20160421164337-3286-01
62,PM,16,Thursday,20160421153108-3249-01
30,AM,16,Thursday,20160421073234-3162-01
48,PM,16,Friday,20160422120115-3524-01
39,AM,16,Friday,20160422094825-3486-00
59,PM,16,Friday,20160422145244-3589-00
77,PM,16,Thursday,20160421191631-3350-01
68,PM,16,Friday,20160422170030-3661-01
69,PM,16,Thursday,20160421171544-3299-01
63,PM,16,Thursday,20160421155248-3263-00
64,PM,16,Friday,20160422161043-3604-00
68,PM,16,Friday,20160422170211-3664-00
40,AM,16,Friday,20160422100224-3494-01
77,PM,16,Thursday,20160421191801-3351-01
70,PM,16,Thursday,20160421173528-3308-00
32,AM,16,Thursday,20160421080445-3167-00
48,PM,16,Friday,20160422121031-3532-01
68,PM,16,Friday,20160422170542-3669-00
63,PM,16,Thursday,20160421155412-3264-00
64,PM,16,Friday,20160422161057-3605-00
44,AM,16,Thursday,20160421110727-3173-00
78,PM,16,Thursday,20160421193309-3352-00
48,PM,16,Friday,20160422121156-3533-01
40,AM,16,Friday,20160422100739-3497-00
70,PM,16,Thursday,20160421173814-3309-01
40,AM,16,Friday,20160422100939-3498-00
68,PM,16,Friday,20160422170847-3671-01
79,PM,16,Thursday,20160421195445-3357-00
64,PM,16,Thursday,20160421160347-3266-00
64,PM,16,Friday,20160422161255-3610-01
45,AM,16,Thursday,20160421112818-3175-01
48,PM,16,Friday,20160422121256-3534-01
40,AM,16,Friday,20160422101006-3499-01
68,PM,16,Friday,20160422171435-3677-00
71,PM,16,Thursday,20160421174517-3312-00
65,PM,16,Thursday,20160421162743-3279-01
64,PM,16,Friday,20160422161315-3611-00
49,PM,16,Friday,20160422122146-3546-01
83,PM,16,Thursday,20160421204831-3369-01
46,AM,16,Thursday,20160421113106-3177-00
42,AM,16,Friday,20160422103240-3503-00
70,PM,16,Friday,20160422173204-3687-01
53,PM,16,Friday,20160422132849-3565-01
66,PM,16,Thursday,20160421163047-3280-01
48,PM,16,Thursday,20160421120301-3179-00
87,PM,16,Thursday,20160421214747-3377-01
65,PM,16,Friday,20160422162149-3622-01
71,PM,16,Friday,20160422175458-3700-00
72,PM,16,Thursday,20160421180557-3322-01
42,AM,16,Friday,20160422103304-3504-00
54,PM,16,Friday,20160422133308-3571-01
26,AM,16,Friday,20160422063002-3384-01
66,PM,16,Friday,20160422163334-3635-00
48,PM,16,Thursday,20160421120521-3180-00
71,PM,16,Friday,20160422175522-3701-00
72,PM,16,Thursday,20160421180720-3323-00
67,PM,16,Thursday,20160421164517-3287-00
54,PM,16,Friday,20160422133349-3572-01
42,AM,16,Friday,20160422103356-3505-01
28,AM,16,Friday,20160422070840-3388-00
73,PM,16,Thursday,20160421182706-3331-00
67,PM,16,Friday,20160422165523-3656-00
68,PM,16,Thursday,20160421170812-3297-01
56,PM,16,Thursday,20160421140815-3220-00
56,PM,16,Friday,20160422141411-3581-00
42,AM,16,Friday,20160422103820-3507-01
68,PM,16,Friday,20160422171116-3674-00
75,PM,16,Thursday,20160421184954-3338-00
72,PM,16,Friday,20160422180858-3708-01
68,PM,16,Thursday,20160421171032-3298-00
28,AM,16,Friday,20160422071034-3390-01
57,PM,16,Thursday,20160421142210-3226-01
69,PM,16,Friday,20160422172227-3683-00
76,PM,16,Thursday,20160421190638-3341-01
64,PM,16,Friday,20160422160653-3599-01
28,AM,16,Friday,20160422071129-3391-00
72,PM,16,Friday,20160422181136-3711-00
71,PM,16,Thursday,20160421175351-3314-00
43,AM,16,Friday,20160422104830-3515-01
58,PM,16,Thursday,20160421143250-3228-00
78,PM,16,Thursday,20160421193410-3353-01
64,PM,16,Friday,20160422160835-3601-00
71,PM,16,Thursday,20160421175852-3317-00
58,PM,16,Thursday,20160421143943-3230-00
70,PM,16,Friday,20160422174021-3694-01
49,PM,16,Friday,20160422122642-3547-00
29,AM,16,Friday,20160422072231-3403-00
78,PM,16,Thursday,20160421193553-3354-00
73,PM,16,Friday,20160422181624-3716-01
72,PM,16,Thursday,20160421181012-3325-01
71,PM,16,Friday,20160422175639-3703-00
29,AM,16,Friday,20160422072522-3404-01
74,PM,16,Friday,20160422183826-3724-00
65,PM,16,Friday,20160422161812-3619-00
50,PM,16,Friday,20160422123051-3550-00
58,PM,16,Thursday,20160421144209-3231-01
80,PM,16,Thursday,20160421201029-3361-01
73,PM,16,Friday,20160422181550-3715-00
72,PM,16,Thursday,20160421181337-3327-00
60,PM,16,Thursday,20160421150724-3237-00
65,PM,16,Friday,20160422162556-3628-00
32,AM,16,Friday,20160422080412-3420-01
75,PM,16,Friday,20160422185006-3728-00
53,PM,16,Friday,20160422132758-3564-00
81,PM,16,Thursday,20160421201846-3362-00
53,PM,16,Friday,20160422132912-3566-01
32,AM,16,Friday,20160422080710-3422-01
74,PM,16,Friday,20160422183644-3722-00
74,PM,16,Thursday,20160421183305-3334-00
76,PM,16,Friday,20160422190327-3735-00
60,PM,16,Thursday,20160421151007-3239-01
54,PM,16,Friday,20160422133031-3567-00
65,PM,16,Friday,20160422162739-3630-01
77,PM,16,Friday,20160422192007-3744-01
76,PM,16,Friday,20160422190453-3737-01
82,PM,16,Thursday,20160421203532-3366-00
76,PM,16,Thursday,20160421191056-3346-01
32,AM,16,Friday,20160422081244-3427-00
66,PM,16,Friday,20160422163902-3643-01
61,PM,16,Thursday,20160421152845-3246-01
78,PM,16,Friday,20160422193031-3752-01
54,PM,16,Friday,20160422133719-3576-00
67,PM,16,Friday,20160422165044-3651-00
77,PM,16,Friday,20160422192445-3750-00
77,PM,16,Thursday,20160421191521-3348-01
62,PM,16,Thursday,20160421153521-3253-01
34,AM,16,Friday,20160422083421-3437-01
78,PM,16,Friday,20160422194158-3758-00
83,PM,16,Thursday,20160421204816-3368-00
67,PM,16,Friday,20160422165331-3654-00
64,PM,16,Friday,20160422161450-3614-01
90,PM,16,Friday,20160422223944-3790-00
35,AM,16,Friday,20160422084712-3443-01
79,PM,16,Friday,20160422194723-3763-00
65,PM,16,Thursday,20160421162217-3277-00
68,PM,16,Friday,20160422170436-3668-00
83,PM,16,Thursday,20160421204950-3370-01
23,AM,16,Friday,20160422055721-3380-00
65,PM,16,Friday,20160422161551-3616-00
33,AM,16,Saturday,20160423081940-3819-01
35,AM,16,Friday,20160422085042-3446-00
28,AM,16,Friday,20160422070208-3386-00
68,PM,16,Friday,20160422171018-3673-00
83,PM,16,Thursday,20160421205549-3372-00
67,PM,16,Thursday,20160421164921-3290-01
35,AM,16,Saturday,20160423085118-3821-00
79,PM,16,Friday,20160422195126-3765-00
66,PM,16,Friday,20160422163515-3637-01
28,AM,16,Friday,20160422070811-3387-00
84,PM,16,Thursday,20160421211048-3373-00
35,AM,16,Friday,20160422085118-3447-00
39,AM,16,Saturday,20160423094500-3835-00
68,PM,16,Friday,20160422171317-3676-01
78,PM,16,Thursday,20160421193637-3355-00
35,AM,16,Friday,20160422085258-3449-01
82,PM,16,Friday,20160422203743-3771-00
91,PM,16,Thursday,20160421225624-3378-01
28,AM,16,Friday,20160422071218-3393-01
66,PM,16,Friday,20160422164205-3647-01
70,PM,16,Friday,20160422173108-3686-01
39,AM,16,Saturday,20160423095138-3836-01
84,PM,16,Friday,20160422210922-3775-01
40,AM,16,Saturday,20160423100437-3854-01
37,AM,16,Friday,20160422091715-3465-00
29,AM,16,Friday,20160422072147-3402-00
83,PM,16,Thursday,20160421205459-3371-01
28,AM,16,Friday,20160422071143-3392-00
29,AM,16,Friday,20160422072740-3405-00
86,PM,16,Thursday,20160421214110-3376-01
67,PM,16,Friday,20160422164713-3649-01
38,AM,16,Friday,20160422093051-3474-00
29,AM,16,Friday,20160422071904-3400-01
71,PM,16,Friday,20160422175203-3697-00
84,PM,16,Friday,20160422211027-3777-01
67,PM,16,Friday,20160422164933-3650-01
40,AM,16,Saturday,20160423100544-3857-01
23,AM,16,Friday,20160422055553-3379-00
30,AM,16,Friday,20160422073906-3411-00
71,PM,16,Friday,20160422175601-3702-01
29,AM,16,Friday,20160422071931-3401-01
85,PM,16,Friday,20160422212706-3785-00
23,AM,16,Friday,20160422055753-3381-00
38,AM,16,Friday,20160422094116-3481-01
67,PM,16,Friday,20160422165454-3655-01
41,AM,16,Saturday,20160423101711-3861-01
32,AM,16,Friday,20160422081205-3426-00
39,AM,16,Friday,20160422094946-3487-00
89,PM,16,Friday,20160422221540-3788-00
69,PM,16,Friday,20160422172009-3681-00
29,AM,16,Friday,20160422072920-3406-01
71,PM,16,Friday,20160422175744-3705-01
23,AM,16,Friday,20160422055942-3383-00
69,PM,16,Friday,20160422172734-3684-00
41,AM,16,Saturday,20160423101820-3862-00
95,PM,16,Friday,20160422235014-3794-01
33,AM,16,Friday,20160422082949-3432-00
71,PM,16,Friday,20160422175900-3706-01
30,AM,16,Friday,20160422073023-3407-00
39,AM,16,Friday,20160422095054-3488-01
32,AM,16,Friday,20160422080751-3423-00
70,PM,16,Friday,20160422173241-3688-00
95,PM,16,Friday,20160422235250-3797-01
42,AM,16,Saturday,20160423103759-3872-00
30,AM,16,Friday,20160422073749-3410-00
95,PM,16,Friday,20160422235528-3803-01
43,AM,16,Friday,20160422104807-3514-00
34,AM,16,Friday,20160422083041-3434-00
72,PM,16,Friday,20160422180718-3707-01
36,AM,16,Friday,20160422091134-3460-01
48,PM,16,Saturday,20160423120326-3897-00
70,PM,16,Friday,20160422173722-3691-00
45,AM,16,Friday,20160422111743-3519-01
27,AM,16,Saturday,20160423065440-3810-01
72,PM,16,Friday,20160422181208-3712-01
34,AM,16,Friday,20160422083322-3436-00
31,AM,16,Friday,20160422074557-3413-00
50,PM,16,Saturday,20160423124353-3911-01
72,PM,16,Friday,20160422181105-3710-00
36,AM,16,Friday,20160422091231-3461-00
49,PM,16,Friday,20160422121625-3539-00
72,PM,16,Friday,20160422181333-3713-01
50,PM,16,Saturday,20160423124430-3912-01
33,AM,16,Friday,20160422081808-3429-01
33,AM,16,Saturday,20160423081516-3818-00
35,AM,16,Friday,20160422085347-3450-00
73,PM,16,Friday,20160422182300-3718-00
37,AM,16,Friday,20160422092348-3466-01
73,PM,16,Friday,20160422182439-3719-01
35,AM,16,Friday,20160422084753-3444-01
51,PM,16,Saturday,20160423124657-3914-01
50,PM,16,Friday,20160422123522-3554-01
75,PM,16,Friday,20160422184940-3727-00
37,AM,16,Friday,20160422092441-3468-00
36,AM,16,Friday,20160422090326-3455-01
37,AM,16,Saturday,20160423092935-3829-01
54,PM,16,Friday,20160422133102-3568-00
37,AM,16,Friday,20160422092852-3473-00
75,PM,16,Friday,20160422185923-3733-00
73,PM,16,Friday,20160422182955-3720-01
51,PM,16,Saturday,20160423124820-3916-00
37,AM,16,Friday,20160422092741-3470-01
38,AM,16,Saturday,20160423093007-3830-00
54,PM,16,Friday,20160422133613-3575-00
52,PM,16,Saturday,20160423131057-3935-00
36,AM,16,Friday,20160422091415-3463-01
37,AM,16,Friday,20160422092755-3471-01
38,AM,16,Friday,20160422093401-3476-01
74,PM,16,Friday,20160422184412-3726-00
58,PM,16,Friday,20160422143115-3584-00
76,PM,16,Friday,20160422190703-3739-01
38,AM,16,Friday,20160422093854-3478-01
38,AM,16,Saturday,20160423094322-3832-00
53,PM,16,Saturday,20160423132046-3940-00
75,PM,16,Friday,20160422185156-3731-00
77,PM,16,Friday,20160422191748-3742-00
39,AM,16,Friday,20160422095552-3490-00
38,AM,16,Friday,20160422093935-3479-01
38,AM,16,Saturday,20160423094336-3833-00
39,AM,16,Friday,20160422095817-3491-01
64,PM,16,Friday,20160422160206-3597-01
43,AM,16,Friday,20160422104637-3512-00
53,PM,16,Saturday,20160423132817-3945-01
38,AM,16,Friday,20160422094328-3483-00
76,PM,16,Friday,20160422190521-3738-00
40,AM,16,Friday,20160422101123-3501-01
64,PM,16,Friday,20160422160726-3600-00
39,AM,16,Saturday,20160423095544-3840-00
77,PM,16,Friday,20160422192239-3746-01
77,PM,16,Friday,20160422191557-3740-01
39,AM,16,Friday,20160422095937-3493-01
43,AM,16,Friday,20160422105040-3516-01
54,PM,16,Saturday,20160423133946-3947-01
45,AM,16,Friday,20160422112209-3520-00
40,AM,16,Saturday,20160423100354-3852-00
78,PM,16,Friday,20160422194234-3759-00
77,PM,16,Friday,20160422191700-3741-00
42,AM,16,Friday,20160422103425-3506-01
49,PM,16,Friday,20160422121607-3538-00
66,PM,16,Friday,20160422163417-3636-01
47,AM,16,Friday,20160422115937-3523-01
40,AM,16,Saturday,20160423100423-3853-00
54,PM,16,Saturday,20160423134110-3948-01
77,PM,16,Friday,20160422192354-3748-00
66,PM,16,Friday,20160422163605-3638-00
84,PM,16,Friday,20160422210856-3774-01
49,PM,16,Friday,20160422121640-3540-00
48,PM,16,Friday,20160422120351-3528-00
46,AM,16,Friday,20160422113750-3522-01
41,AM,16,Saturday,20160423101939-3863-01
55,PM,16,Saturday,20160423134834-3951-00
77,PM,16,Friday,20160422192610-3751-01
66,PM,16,Friday,20160422163809-3641-01
84,PM,16,Friday,20160422211001-3776-01
41,AM,16,Saturday,20160423101952-3864-01
48,PM,16,Friday,20160422121451-3536-01
49,PM,16,Friday,20160422121748-3543-01
55,PM,16,Saturday,20160423135238-3955-00
78,PM,16,Friday,20160422194006-3756-01
48,PM,16,Friday,20160422120312-3527-00
68,PM,16,Friday,20160422170054-3662-00
44,AM,16,Saturday,20160423110637-3875-01
56,PM,16,Saturday,20160423141101-3968-00
84,PM,16,Friday,20160422211125-3778-00
50,PM,16,Friday,20160422123027-3549-00
49,PM,16,Friday,20160422121718-3541-01
49,PM,16,Friday,20160422121517-3537-00
78,PM,16,Friday,20160422194052-3757-01
57,PM,16,Saturday,20160423142014-3977-01
89,PM,16,Friday,20160422221630-3789-00
50,PM,16,Friday,20160422123341-3552-00
68,PM,16,Friday,20160422170246-3665-00
45,AM,16,Saturday,20160423111556-3876-01
49,PM,16,Friday,20160422121738-3542-00
49,PM,16,Friday,20160422122946-3548-00
95,PM,16,Friday,20160422235100-3795-01
68,PM,16,Friday,20160422170422-3667-00
53,PM,16,Friday,20160422132635-3563-01
59,PM,16,Saturday,20160423145031-3985-01
95,PM,16,Friday,20160422235408-3800-01
79,PM,16,Friday,20160422194555-3762-00
45,AM,16,Saturday,20160423112857-3880-01
50,PM,16,Friday,20160422123429-3553-00
71,PM,16,Friday,20160422175343-3698-01
60,PM,16,Saturday,20160423150504-3997-01
50,PM,16,Friday,20160422123628-3556-00
54,PM,16,Friday,20160422133228-3570-01
50,PM,16,Friday,20160422123801-3558-01
27,AM,16,Saturday,20160423065750-3812-01
72,PM,16,Friday,20160422181451-3714-00
79,PM,16,Friday,20160422195750-3766-00
47,AM,16,Saturday,20160423114858-3886-01
70,PM,16,Saturday,20160423174240-4058-00
53,PM,16,Friday,20160422132532-3562-01
29,AM,16,Saturday,20160423072715-3815-00
79,PM,16,Friday,20160422195829-3767-01
47,AM,16,Saturday,20160423115654-3889-00
54,PM,16,Friday,20160422133828-3577-00
50,PM,16,Friday,20160422123833-3559-00
70,PM,16,Saturday,20160423174434-4061-01
74,PM,16,Friday,20160422183028-3721-01
54,PM,16,Friday,20160422133509-3573-00
54,PM,16,Friday,20160422133209-3569-00
47,AM,16,Saturday,20160423115829-3890-00
29,AM,16,Saturday,20160423072931-3816-00
76,PM,16,Friday,20160422190219-3734-01
58,PM,16,Friday,20160422144352-3585-01
71,PM,16,Saturday,20160423175729-4068-00
54,PM,16,Friday,20160422134133-3578-01
80,PM,16,Friday,20160422200252-3769-01
48,PM,16,Saturday,20160423120218-3895-00
56,PM,16,Friday,20160422140555-3579-00
83,PM,16,Friday,20160422204933-3773-00
36,AM,16,Saturday,20160423090411-3822-00
59,PM,16,Friday,20160422144640-3587-01
57,PM,16,Friday,20160422141704-3582-01
77,PM,16,Friday,20160422192037-3745-00
61,PM,16,Friday,20160422152608-3593-00
72,PM,16,Saturday,20160423180140-4070-00
48,PM,16,Saturday,20160423120524-3899-01
95,PM,16,Friday,20160422235334-3799-01
64,PM,16,Friday,20160422160346-3598-01
63,PM,16,Friday,20160422155350-3595-01
78,PM,16,Friday,20160422193728-3754-00
37,AM,16,Saturday,20160423092215-3824-01
40,AM,16,Saturday,20160423100139-3846-01
64,PM,16,Friday,20160422160953-3603-01
48,PM,16,Saturday,20160423120816-3901-01
64,PM,16,Friday,20160422161223-3609-00
72,PM,16,Saturday,20160423180808-4072-01
59,PM,16,Friday,20160422144754-3588-01
39,AM,16,Saturday,20160423095327-3838-01
40,AM,16,Saturday,20160423100321-3850-01
78,PM,16,Friday,20160422193905-3755-00
49,PM,16,Saturday,20160423121810-3905-00
65,PM,16,Friday,20160422162435-3623-00
73,PM,16,Saturday,20160423181506-4081-01
64,PM,16,Friday,20160422161112-3606-01
40,AM,16,Saturday,20160423100917-3859-01
60,PM,16,Friday,20160422150806-3590-00
84,PM,16,Friday,20160422211335-3780-00
39,AM,16,Saturday,20160423095635-3842-00
50,PM,16,Saturday,20160423124325-3910-00
73,PM,16,Saturday,20160423181541-4082-00
64,PM,16,Friday,20160422161433-3613-00
65,PM,16,Friday,20160422162630-3629-01
40,AM,16,Saturday,20160423101042-3860-00
40,AM,16,Saturday,20160423100244-3849-00
61,PM,16,Friday,20160422152517-3592-01
73,PM,16,Saturday,20160423181732-4085-00
65,PM,16,Friday,20160422161757-3618-00
51,PM,16,Saturday,20160423125635-3926-01
85,PM,16,Friday,20160422212555-3784-00
66,PM,16,Friday,20160422163114-3632-01
63,PM,16,Friday,20160422154939-3594-01
95,PM,16,Friday,20160422234842-3793-01
73,PM,16,Saturday,20160423182019-4087-01
42,AM,16,Saturday,20160423103500-3869-01
65,PM,16,Friday,20160422162501-3625-00
51,PM,16,Saturday,20160423125824-3927-01
41,AM,16,Saturday,20160423102840-3867-01
45,AM,16,Saturday,20160423111930-3877-01
73,PM,16,Saturday,20160423182647-4093-00
63,PM,16,Friday,20160422155829-3596-01
95,PM,16,Friday,20160422235456-3802-00
66,PM,16,Friday,20160422163625-3639-01
65,PM,16,Friday,20160422162528-3627-00
45,AM,16,Saturday,20160423112814-3879-01
64,PM,16,Friday,20160422161142-3607-00
95,PM,16,Friday,20160422235630-3804-00
55,PM,16,Saturday,20160423135315-3956-01
42,AM,16,Saturday,20160423103006-3868-01
73,PM,16,Saturday,20160423182739-4094-01
47,AM,16,Saturday,20160423115520-3887-00
66,PM,16,Friday,20160422163846-3642-01
56,PM,16,Saturday,20160423141200-3969-01
46,AM,16,Saturday,20160423113412-3882-01
74,PM,16,Saturday,20160423184324-4116-01
66,PM,16,Friday,20160422163707-3640-00
27,AM,16,Saturday,20160423064526-3806-01
66,PM,16,Friday,20160422164338-3648-01
64,PM,16,Friday,20160422161210-3608-00
57,PM,16,Saturday,20160423141729-3974-01
48,PM,16,Saturday,20160423120410-3898-01
75,PM,16,Saturday,20160423184616-4117-01
27,AM,16,Saturday,20160423065707-3811-00
64,PM,16,Friday,20160422161402-3612-01
66,PM,16,Friday,20160422163914-3644-00
57,PM,16,Saturday,20160423141856-3975-01
67,PM,16,Friday,20160422165545-3657-01
47,AM,16,Saturday,20160423114510-3885-01
52,PM,16,Saturday,20160423130255-3929-00
48,PM,16,Saturday,20160423120600-3900-01
65,PM,16,Friday,20160422161506-3615-01
66,PM,16,Friday,20160422164109-3646-01
29,AM,16,Saturday,20160423072948-3817-00
75,PM,16,Saturday,20160423184907-4121-01
65,PM,16,Friday,20160422161855-3620-00
67,PM,16,Friday,20160422165636-3658-01
58,PM,16,Saturday,20160423143119-3979-01
48,PM,16,Saturday,20160423120904-3902-00
67,PM,16,Friday,20160422165201-3652-01
67,PM,16,Friday,20160422165820-3659-00
53,PM,16,Saturday,20160423132157-3941-00
37,AM,16,Saturday,20160423092017-3823-01
51,PM,16,Saturday,20160423124906-3918-01
58,PM,16,Saturday,20160423143149-3980-01
67,PM,16,Friday,20160422165234-3653-01
75,PM,16,Saturday,20160423185832-4130-00
68,PM,16,Friday,20160422170405-3666-00
53,PM,16,Saturday,20160423132335-3942-01
65,PM,16,Friday,20160422162844-3631-00
58,PM,16,Saturday,20160423143322-3982-00
37,AM,16,Saturday,20160423092605-3826-01
51,PM,16,Saturday,20160423125542-3925-00
69,PM,16,Friday,20160422171603-3678-01
78,PM,16,Saturday,20160423194250-4153-00
68,PM,16,Friday,20160422171205-3675-00
52,PM,16,Saturday,20160423130625-3931-00
56,PM,16,Saturday,20160423141414-3971-00
67,PM,16,Friday,20160422165930-3660-01
59,PM,16,Saturday,20160423145342-3986-01
38,AM,16,Saturday,20160423094234-3831-01
78,PM,16,Saturday,20160423194329-4154-00
69,PM,16,Friday,20160422171654-3679-00
57,PM,16,Saturday,20160423141957-3976-01
69,PM,16,Friday,20160422172044-3682-01
53,PM,16,Saturday,20160423132603-3944-00
80,PM,16,Saturday,20160423200627-4171-00
68,PM,16,Friday,20160422170120-3663-01
59,PM,16,Saturday,20160423145814-3992-01
69,PM,16,Friday,20160422172936-3685-00
39,AM,16,Saturday,20160423095829-3843-00
70,PM,16,Friday,20160422173558-3690-00
80,PM,16,Saturday,20160423201317-4178-01
68,PM,16,Friday,20160422170803-3670-00
58,PM,16,Saturday,20160423143224-3981-01
47,AM,16,Saturday,20160423115553-3888-01
59,PM,16,Saturday,20160423145908-3993-00
69,PM,16,Saturday,20160423172923-4051-00
70,PM,16,Friday,20160422173900-3693-00
80,PM,16,Saturday,20160423201430-4180-01
55,PM,16,Saturday,20160423134605-3949-01
68,PM,16,Friday,20160422170942-3672-01
47,AM,16,Saturday,20160423115951-3891-00
70,PM,16,Friday,20160422174337-3695-01
73,PM,16,Friday,20160422182147-3717-00
60,PM,16,Saturday,20160423150106-3995-00
70,PM,16,Saturday,20160423173225-4053-01
81,PM,16,Saturday,20160423201517-4182-01
69,PM,16,Friday,20160422171735-3680-00
50,PM,16,Saturday,20160423123750-3909-00
55,PM,16,Saturday,20160423134754-3950-00
70,PM,16,Saturday,20160423173542-4055-00
71,PM,16,Friday,20160422175427-3699-01
70,PM,16,Saturday,20160423173714-4056-00
81,PM,16,Saturday,20160423202858-4197-00
55,PM,16,Saturday,20160423135124-3954-00
74,PM,16,Friday,20160422183948-3725-00
51,PM,16,Saturday,20160423125020-3919-00
75,PM,16,Friday,20160422185038-3729-01
70,PM,16,Friday,20160422173317-3689-00
71,PM,16,Saturday,20160423174523-4062-01
70,PM,16,Saturday,20160423174336-4059-01
84,PM,16,Saturday,20160423211400-4211-01
51,PM,16,Saturday,20160423125411-3923-01
70,PM,16,Friday,20160422173752-3692-00
75,PM,16,Friday,20160422185131-3730-00
72,PM,16,Saturday,20160423181258-4079-01
71,PM,16,Saturday,20160423175043-4064-01
78,PM,16,Friday,20160422193447-3753-00
56,PM,16,Saturday,20160423140911-3966-00
71,PM,16,Friday,20160422175057-3696-00
32,AM,17,Sunday,20160424080338-4243-00
