classifier,score,year,month,day,hour,minute,second,seqno
Stove,0.945517,2016,04,04,22,12,55,36-01
Stove,0.960872,2016,04,04,22,24,22,40-00
Stove,0.957265,2016,04,04,22,26,50,41-01
Stove,0.958062,2016,04,04,22,28,26,42-00
Stove,0.959226,2016,04,04,22,30,04,43-00
Stove,0.956719,2016,04,04,22,32,57,46-00
Stove,0.955376,2016,04,04,22,33,24,47-01
Stove,0.964332,2016,04,04,22,41,25,51-00
Stove,0.962767,2016,04,04,22,42,12,52-00
Stove,0.959044,2016,04,04,22,42,41,53-01
Stove,0.955198,2016,04,04,22,44,10,55-00
Stove,0.955755,2016,04,04,22,44,58,57-00
Stove,0.958455,2016,04,04,22,49,25,59-00
Stove,0.968423,2016,04,04,22,50,42,60-00
Stove,0.935544,2016,04,05,06,17,30,74-01
Stove,0.943709,2016,04,05,06,17,42,75-01
Stove,0.943296,2016,04,05,06,18,34,76-01
Stove,0.939905,2016,04,05,06,21,19,77-00
Stove,0.930385,2016,04,05,06,22,47,79-01
Stove,0.940371,2016,04,05,06,23,15,80-01
Stove,0.948044,2016,04,05,06,26,53,81-01
Stove,0.959339,2016,04,05,06,41,06,82-01
Stove,0.967802,2016,04,05,07,04,41,86-00
Stove,0.970332,2016,04,05,07,29,22,99-00
Stove,0.973442,2016,04,05,07,29,54,100-00
Stove,0.963213,2016,04,05,07,31,43,102-01
Stove,0.962523,2016,04,05,07,38,26,106-00
Stove,0.965317,2016,04,05,07,44,35,107-01
Stove,0.969555,2016,04,05,08,07,26,115-00
Stove,0.970892,2016,04,05,08,10,31,117-01
Stove,0.969301,2016,04,05,08,15,50,122-00
Stove,0.957689,2016,04,05,10,29,28,183-01
Stove,0.959709,2016,04,05,10,32,41,185-01
Stove,0.960618,2016,04,05,10,38,50,186-00
Stove,0.961083,2016,04,05,10,40,58,187-00
Stove,0.959962,2016,04,05,10,41,48,188-00
Stove,0.962617,2016,04,05,10,42,54,189-00
Stove,0.96071,2016,04,05,10,43,19,190-01
Stove,0.961123,2016,04,05,10,44,01,191-01
Stove,0.958835,2016,04,05,10,45,57,193-00
Stove,0.962907,2016,04,05,10,46,54,194-00
Stove,0.944131,2016,04,05,10,48,53,196-01
Stove,0.955237,2016,04,05,10,49,17,197-01
Stove,0.94654,2016,04,05,10,50,40,199-00
Stove,0.930983,2016,04,05,10,58,25,200-01
Stove,0.926031,2016,04,05,10,58,50,201-00
Stove,0.969651,2016,04,05,11,48,03,213-01
Stove,0.94264,2016,04,05,11,49,03,214-00
Stove,0.952571,2016,04,05,12,07,49,215-00
Stove,0.955976,2016,04,05,12,21,48,217-01
Stove,0.966826,2016,04,05,12,29,50,218-00
Stove,0.963293,2016,04,05,12,30,25,219-01
Stove,0.971428,2016,04,05,12,32,29,221-01
Stove,0.965726,2016,04,05,12,33,41,222-00
Stove,0.958624,2016,04,05,12,35,43,225-00
Stove,0.952036,2016,04,05,12,38,50,228-00
Stove,0.948409,2016,04,05,12,39,16,229-00
Stove,0.921651,2016,04,05,12,40,01,230-01
Stove,0.935342,2016,04,05,12,42,06,232-00
Stove,0.959093,2016,04,05,12,43,41,236-01
Stove,0.95572,2016,04,05,12,43,57,237-01
Stove,0.965375,2016,04,05,14,25,18,242-00
Stove,0.956963,2016,04,05,16,01,46,243-01
Stove,0.960163,2016,04,05,16,03,22,245-01
Stove,0.967642,2016,04,05,16,05,26,246-00
Stove,0.952038,2016,04,05,16,07,19,247-00
Stove,0.961103,2016,04,05,16,44,49,250-01
Stove,0.96072,2016,04,05,16,54,53,254-00
Stove,0.962873,2016,04,05,17,16,10,261-01
Stove,0.955315,2016,04,05,17,17,01,262-00
Stove,0.964588,2016,04,05,17,19,52,263-01
Stove,0.968408,2016,04,05,17,23,05,266-01
Stove,0.968298,2016,04,05,18,24,18,291-00
Stove,0.961305,2016,04,05,19,30,45,332-00
Stove,0.966864,2016,04,05,19,31,57,333-00
Stove,0.963297,2016,04,05,19,32,28,334-00
Stove,0.968621,2016,04,05,19,33,07,335-01
Stove,0.952678,2016,04,05,19,33,57,336-01
Stove,0.950808,2016,04,05,19,42,18,339-01
Stove,0.940155,2016,04,05,19,45,21,341-01
Stove,0.879335,2016,04,05,19,53,18,347-01
Stove,0.935925,2016,04,05,19,54,30,348-00
Stove,0.937975,2016,04,05,19,55,25,349-00
Stove,0.948541,2016,04,05,20,04,24,350-01
Stove,0.954615,2016,04,05,20,05,39,351-01
Stove,0.91753,2016,04,05,20,06,29,352-01
Stove,0.938047,2016,04,05,21,23,44,369-00
Stove,0.87842,2016,04,05,21,31,06,372-00
Stove,0.920224,2016,04,05,21,31,21,373-00
Stove,0.901965,2016,04,05,21,32,11,374-00
Stove,0.925493,2016,04,05,21,32,58,375-00
Stove,0.851981,2016,04,05,21,34,30,376-01
Stove,0.929325,2016,04,05,21,35,27,377-01
Stove,0.945442,2016,04,05,21,37,13,379-01
Stove,0.938264,2016,04,05,21,51,43,383-01
Stove,0.939925,2016,04,05,21,52,33,385-01
Stove,0.948527,2016,04,05,21,53,34,387-00
Stove,0.881864,2016,04,05,21,54,41,388-01
Stove,0.96306,2016,04,05,22,01,40,390-01
Stove,0.952716,2016,04,05,22,24,19,393-00
Stove,0.954494,2016,04,05,22,27,02,396-00
Stove,0.937168,2016,04,05,22,30,01,397-00
Stove,0.959225,2016,04,06,06,07,42,403-01
Stove,0.912381,2016,04,06,06,34,18,406-01
Stove,0.948279,2016,04,06,06,37,40,408-01
Stove,0.96648,2016,04,06,07,07,16,426-00
Stove,0.957195,2016,04,06,09,14,24,501-00
Stove,0.955333,2016,04,06,12,10,41,549-01
Stove,0.956386,2016,04,06,12,11,20,550-00
Stove,0.964725,2016,04,06,13,16,35,571-01
Stove,0.965421,2016,04,06,13,19,57,572-00
Stove,0.959406,2016,04,06,13,27,52,577-00
Stove,0.964981,2016,04,06,19,10,22,01-00
Stove,0.919456,2016,04,06,19,28,15,02-00
Stove,0.939882,2016,04,06,19,29,46,03-00
Stove,0.950525,2016,04,06,19,36,32,05-01
Stove,0.944666,2016,04,06,20,15,57,06-01
Stove,0.89842,2016,04,06,20,54,07,12-01
Stove,0.944011,2016,04,06,20,54,56,13-01
Stove,0.895256,2016,04,06,20,55,36,14-01
Stove,0.871899,2016,04,06,20,57,07,16-00
Stove,0.938977,2016,04,06,20,58,10,17-00
Stove,0.929903,2016,04,06,21,00,08,18-01
Stove,0.931003,2016,04,06,21,01,22,19-01
Stove,0.901831,2016,04,06,21,02,33,20-00
Stove,0.89172,2016,04,06,21,12,51,24-00
Stove,0.888265,2016,04,06,21,17,08,27-01
Stove,0.879292,2016,04,07,00,21,09,36-01
Stove,0.919322,2016,04,07,06,27,15,65-00
Stove,0.963964,2016,04,07,07,59,41,105-00
Stove,0.951217,2016,04,07,10,53,46,121-00
Stove,0.95782,2016,04,07,10,54,28,122-00
Stove,0.95875,2016,04,07,10,56,08,123-00
Stove,0.949404,2016,04,07,10,59,52,125-00
Stove,0.962187,2016,04,07,11,06,04,129-00
Stove,0.956089,2016,04,07,11,37,21,150-01
Stove,0.962496,2016,04,07,11,57,59,160-00
Stove,0.966246,2016,04,07,11,59,26,161-01
Stove,0.969855,2016,04,07,12,01,54,162-01
Stove,0.969594,2016,04,07,12,50,39,188-01
Stove,0.963621,2016,04,07,12,58,37,190-00
Stove,0.96738,2016,04,07,13,12,49,199-00
Stove,0.954686,2016,04,07,13,18,19,203-01
Stove,0.962944,2016,04,07,13,26,11,211-00
Stove,0.958181,2016,04,07,15,13,56,233-00
Stove,0.96398,2016,04,07,15,43,13,241-01
Stove,0.967454,2016,04,07,15,45,28,244-01
Stove,0.968043,2016,04,07,15,50,41,246-01
Stove,0.963532,2016,04,07,15,51,35,247-00
Stove,0.966919,2016,04,07,15,51,58,248-01
Stove,0.954795,2016,04,07,15,52,23,249-00
Stove,0.958609,2016,04,07,15,53,47,252-01
Stove,0.946188,2016,04,02,22,06,24,25-01
Stove,0.957281,2016,04,02,22,08,00,26-01
Stove,0.959575,2016,04,02,22,08,17,27-01
Stove,0.954488,2016,04,02,22,10,28,28-01
Stove,0.957214,2016,04,02,23,30,01,38-01
Stove,0.932586,2016,04,02,23,35,32,39-01
Stove,0.93999,2016,04,03,07,36,17,50-01
Stove,0.93388,2016,04,03,07,38,06,51-00
Stove,0.945457,2016,04,03,07,38,56,52-00
Stove,0.963412,2016,04,03,07,39,29,53-00
Stove,0.965352,2016,04,03,07,40,01,54-00
Stove,0.958161,2016,04,03,07,43,04,58-01
Stove,0.957831,2016,04,03,07,44,39,59-01
Stove,0.948822,2016,04,03,07,46,23,61-00
Stove,0.960054,2016,04,03,07,52,47,63-01
Stove,0.959798,2016,04,03,08,02,33,64-00
Stove,0.962271,2016,04,03,08,03,03,65-00
Stove,0.958871,2016,04,03,08,14,50,67-00
Stove,0.962581,2016,04,03,08,30,22,68-01
Stove,0.966058,2016,04,03,08,44,28,69-00
Stove,0.96225,2016,04,03,08,45,17,70-00
Stove,0.946314,2016,04,03,08,50,57,75-01
Stove,0.963262,2016,04,03,08,52,12,76-00
Stove,0.963354,2016,04,03,08,53,53,77-00
Stove,0.961901,2016,04,03,08,55,10,78-00
Stove,0.958571,2016,04,03,08,55,53,79-00
Stove,0.960794,2016,04,03,08,56,21,81-00
Stove,0.958253,2016,04,03,08,56,32,82-00
Stove,0.954878,2016,04,03,08,58,23,83-00
Stove,0.954361,2016,04,03,08,59,43,84-01
Stove,0.962757,2016,04,03,09,01,19,85-00
Stove,0.957031,2016,04,03,09,02,51,86-01
Stove,0.944805,2016,04,03,09,04,56,88-01
Stove,0.954894,2016,04,03,09,05,34,89-00
Stove,0.957573,2016,04,03,09,06,04,90-00
Stove,0.956608,2016,04,03,09,08,30,91-01
Stove,0.949146,2016,04,03,09,10,04,92-00
Stove,0.959337,2016,04,03,09,17,43,97-01
Stove,0.952179,2016,04,03,09,18,17,98-00
Stove,0.956642,2016,04,03,09,18,45,99-01
Stove,0.942289,2016,04,03,09,21,59,102-00
Stove,0.950895,2016,04,03,09,23,23,103-00
Stove,0.955401,2016,04,03,09,24,11,104-01
Stove,0.959465,2016,04,03,09,31,35,106-01
Stove,0.956632,2016,04,03,09,31,57,107-01
Stove,0.964086,2016,04,03,09,32,24,108-00
Stove,0.952481,2016,04,03,09,36,15,112-00
Stove,0.963,2016,04,03,09,57,11,118-00
Stove,0.963543,2016,04,03,10,06,42,119-01
Stove,0.952263,2016,04,03,10,07,44,121-01
Stove,0.932511,2016,04,03,10,08,06,122-01
Stove,0.954557,2016,04,03,10,13,47,125-00
Stove,0.946451,2016,04,03,10,17,59,126-01
Stove,0.953091,2016,04,03,10,27,46,129-01
Stove,0.957036,2016,04,03,10,37,11,133-00
Stove,0.950792,2016,04,03,10,38,25,134-00
Stove,0.956709,2016,04,03,10,41,41,139-01
Stove,0.937224,2016,04,03,10,44,54,145-00
Stove,0.954348,2016,04,03,11,52,07,154-00
Stove,0.955076,2016,04,03,11,53,36,155-01
Stove,0.934964,2016,04,03,11,58,01,159-01
Stove,0.952379,2016,04,03,12,21,16,165-00
Stove,0.917194,2016,04,03,12,23,46,167-01
Stove,0.957032,2016,04,03,12,26,21,170-01
Stove,0.951329,2016,04,03,12,38,33,177-01
Stove,0.945073,2016,04,03,12,45,27,186-00
Stove,0.951087,2016,04,03,12,49,09,189-01
Stove,0.954528,2016,04,03,12,50,57,190-01
Stove,0.964915,2016,04,03,12,55,13,192-01
Stove,0.957768,2016,04,03,12,55,42,193-01
Stove,0.951677,2016,04,03,12,59,48,194-00
Stove,0.955263,2016,04,03,13,03,38,195-00
Stove,0.956267,2016,04,03,13,04,22,196-00
Stove,0.948621,2016,04,03,13,05,21,198-00
Stove,0.944345,2016,04,03,13,07,59,201-01
Stove,0.955693,2016,04,03,13,13,59,202-01
Stove,0.932088,2016,04,03,13,23,31,205-01
Stove,0.938949,2016,04,03,13,24,00,206-00
Stove,0.940888,2016,04,03,13,31,31,207-00
Stove,0.945186,2016,04,03,13,32,40,208-01
Stove,0.946013,2016,04,03,13,33,14,209-01
Stove,0.950531,2016,04,03,13,45,09,211-00
Stove,0.962156,2016,04,03,13,55,39,214-01
Stove,0.962702,2016,04,03,14,04,35,225-00
Stove,0.960609,2016,04,03,14,05,51,226-00
Stove,0.955695,2016,04,03,14,14,29,230-01
Stove,0.959683,2016,04,03,14,14,50,231-01
Stove,0.946361,2016,04,03,14,15,18,232-00
Stove,0.900177,2016,04,03,14,15,39,233-00
Stove,0.963294,2016,04,03,14,24,21,235-00
Stove,0.960036,2016,04,03,14,24,43,236-01
Stove,0.951181,2016,04,03,14,27,47,239-01
Stove,0.955347,2016,04,03,14,29,24,241-00
Stove,0.964867,2016,04,03,14,30,03,242-00
Stove,0.967479,2016,04,03,14,33,15,243-00
Stove,0.958881,2016,04,03,14,44,20,250-01
Stove,0.961049,2016,04,03,14,48,07,254-01
Stove,0.963057,2016,04,03,14,49,22,255-01
Stove,0.96415,2016,04,03,14,50,12,257-00
Stove,0.950267,2016,04,03,14,54,44,258-01
Stove,0.95708,2016,04,03,14,59,00,259-00
Stove,0.96479,2016,04,03,15,20,04,262-01
Stove,0.961739,2016,04,03,15,24,18,263-01
Stove,0.950771,2016,04,03,15,24,52,264-01
Stove,0.965496,2016,04,03,15,26,05,265-00
Stove,0.965881,2016,04,03,15,28,19,266-00
Stove,0.96331,2016,04,03,15,31,33,267-01
Stove,0.96694,2016,04,03,15,37,56,269-01
Stove,0.953352,2016,04,03,15,41,55,272-00
Stove,0.960846,2016,04,03,15,42,41,273-01
Stove,0.963949,2016,04,03,15,43,17,274-00
Stove,0.95832,2016,04,03,15,47,12,276-00
Stove,0.965418,2016,04,03,15,48,14,277-01
Stove,0.964326,2016,04,03,15,49,15,279-01
Stove,0.969139,2016,04,03,15,50,12,281-01
Stove,0.958011,2016,04,03,15,58,33,286-01
Stove,0.959658,2016,04,03,16,00,01,287-00
Stove,0.952917,2016,04,03,17,44,46,303-00
Stove,0.959589,2016,04,03,17,58,16,304-00
Stove,0.964058,2016,04,03,17,59,30,305-00
Stove,0.962398,2016,04,03,18,01,16,307-00
Stove,0.971171,2016,04,03,18,02,28,308-01
Stove,0.965541,2016,04,03,18,04,57,309-00
Stove,0.969351,2016,04,03,18,07,27,311-01
Stove,0.966496,2016,04,03,18,11,02,314-01
Stove,0.96187,2016,04,03,18,11,45,315-00
Stove,0.957894,2016,04,03,18,14,51,317-01
Stove,0.961063,2016,04,03,18,15,26,318-01
Stove,0.957947,2016,04,03,18,15,51,319-00
Stove,0.948717,2016,04,03,18,16,45,320-00
Stove,0.960555,2016,04,03,18,43,16,321-01
Stove,0.957177,2016,04,03,18,44,46,323-01
Stove,0.953667,2016,04,03,18,53,53,325-01
Stove,0.958301,2016,04,03,18,56,51,326-01
Stove,0.949618,2016,04,03,19,01,26,327-01
Stove,0.955508,2016,04,03,19,07,46,328-00
Stove,0.953127,2016,04,03,19,17,54,332-00
Stove,0.96144,2016,04,03,19,18,04,333-01
Stove,0.958771,2016,04,03,19,20,03,334-01
Stove,0.956305,2016,04,03,19,21,13,336-00
Stove,0.944114,2016,04,03,19,28,42,339-01
Stove,0.887278,2016,04,03,19,54,45,345-01
Stove,0.90605,2016,04,03,20,13,09,351-00
Stove,0.933117,2016,04,03,20,21,16,357-01
Stove,0.949493,2016,04,03,20,24,59,360-01
Stove,0.936008,2016,04,03,20,50,20,368-01
Stove,0.916157,2016,04,03,20,51,28,370-00
Stove,0.939064,2016,04,03,20,58,15,371-00
Stove,0.943007,2016,04,03,21,07,40,374-00
Stove,0.94068,2016,04,03,21,21,06,376-01
Stove,0.957283,2016,04,03,22,21,39,384-00
Stove,0.947832,2016,04,04,00,02,37,390-00
Stove,0.863928,2016,04,04,06,37,22,402-01
Stove,0.963574,2016,04,04,07,15,21,409-00
Stove,0.959634,2016,04,04,07,15,46,410-01
Stove,0.96526,2016,04,04,07,16,54,411-00
Stove,0.933819,2016,04,04,07,17,32,412-01
Stove,0.950329,2016,04,04,07,17,59,413-00
Stove,0.958514,2016,04,04,07,28,19,418-01
Stove,0.955172,2016,04,04,07,28,56,419-00
Stove,0.955745,2016,04,04,07,29,48,420-01
Stove,0.957194,2016,04,04,07,33,38,423-01
Stove,0.962219,2016,04,04,07,34,42,424-01
Stove,0.96778,2016,04,04,07,43,49,425-01
Stove,0.965471,2016,04,04,07,44,35,426-00
Stove,0.962949,2016,04,04,07,45,41,427-00
Stove,0.967195,2016,04,04,07,46,17,428-00
Stove,0.957334,2016,04,04,08,00,38,430-01
Stove,0.9273,2016,04,04,08,01,41,431-00
Stove,0.966522,2016,04,04,08,02,13,432-00
Stove,0.962517,2016,04,04,08,02,52,433-00
Stove,0.932327,2016,04,04,08,03,26,434-01
Stove,0.957464,2016,04,04,08,05,06,435-00
Stove,0.961265,2016,04,04,08,05,45,436-00
Stove,0.956969,2016,04,04,08,17,08,438-00
Stove,0.953713,2016,04,04,08,18,48,440-01
Stove,0.957364,2016,04,04,08,19,45,441-00
Stove,0.95665,2016,04,04,08,20,27,443-01
Stove,0.969219,2016,04,04,08,22,24,446-00
Stove,0.961039,2016,04,04,08,23,47,447-01
Stove,0.960745,2016,04,04,08,55,54,460-01
Stove,0.957037,2016,04,04,08,56,16,461-01
Stove,0.957521,2016,04,04,09,03,59,462-01
Stove,0.961705,2016,04,04,09,04,46,463-01
Stove,0.962515,2016,04,04,09,06,45,464-01
Stove,0.958712,2016,04,04,09,08,03,465-01
Stove,0.9621,2016,04,04,09,09,28,466-01
Stove,0.962014,2016,04,04,09,09,39,467-01
Stove,0.960426,2016,04,04,09,22,21,471-00
Stove,0.935851,2016,04,04,09,28,31,472-01
Stove,0.948493,2016,04,04,09,31,56,475-01
Stove,0.963293,2016,04,04,09,35,16,476-01
Stove,0.962945,2016,04,04,09,36,59,477-01
Stove,0.931965,2016,04,04,09,38,22,478-00
Stove,0.951612,2016,04,04,09,40,07,479-01
Stove,0.96762,2016,04,04,09,41,35,480-01
Stove,0.931891,2016,04,04,09,43,18,481-01
Stove,0.940153,2016,04,04,09,44,48,482-00
Stove,0.931233,2016,04,04,09,46,57,483-01
Stove,0.928351,2016,04,04,09,48,26,484-00
Stove,0.94617,2016,04,04,09,48,54,485-00
Stove,0.939895,2016,04,04,09,51,46,486-00
Stove,0.950639,2016,04,04,09,52,10,487-00
Stove,0.933244,2016,04,04,09,54,36,488-00
Stove,0.940552,2016,04,04,09,54,59,489-00
Stove,0.941185,2016,04,04,09,57,05,490-01
Stove,0.960588,2016,04,04,09,58,48,492-01
Stove,0.941304,2016,04,04,10,00,44,494-00
Stove,0.94686,2016,04,04,10,01,42,495-00
Stove,0.937412,2016,04,04,10,02,24,496-01
Stove,0.940732,2016,04,04,10,07,58,497-00
Stove,0.948027,2016,04,04,10,08,36,498-01
Stove,0.957981,2016,04,04,10,09,03,499-01
Stove,0.943083,2016,04,04,10,10,54,500-00
Stove,0.94241,2016,04,04,10,16,37,501-00
Stove,0.950221,2016,04,04,10,25,38,502-01
Stove,0.943746,2016,04,04,10,29,18,503-00
Stove,0.949313,2016,04,04,10,30,10,504-01
Stove,0.946378,2016,04,04,10,44,21,509-01
Stove,0.944734,2016,04,04,10,48,36,511-01
Stove,0.959329,2016,04,04,10,49,43,512-01
Stove,0.944409,2016,04,04,10,52,46,514-00
Stove,0.951282,2016,04,04,10,55,38,517-00
Stove,0.948412,2016,04,04,10,57,05,518-00
Stove,0.933187,2016,04,04,12,17,49,527-00
Stove,0.96229,2016,04,04,12,44,37,528-01
Stove,0.958258,2016,04,04,13,58,31,532-00
Stove,0.967682,2016,04,04,14,03,51,536-00
Stove,0.956529,2016,04,04,14,04,18,537-01
Stove,0.960795,2016,04,04,14,08,01,538-01
Stove,0.96268,2016,04,04,14,10,16,542-00
Stove,0.969494,2016,04,04,14,14,33,546-01
Stove,0.968166,2016,04,04,14,18,50,551-01
Stove,0.953315,2016,04,04,15,17,47,555-01
Stove,0.96841,2016,04,04,15,20,59,556-01
Stove,0.964523,2016,04,04,15,42,50,559-01
Stove,0.935154,2016,04,04,15,49,32,562-00
Stove,0.961373,2016,04,04,15,51,31,563-01
Stove,0.95263,2016,04,04,15,52,20,564-00
Stove,0.957994,2016,04,04,16,08,19,566-01
Stove,0.959067,2016,04,04,16,10,30,567-00
Stove,0.94724,2016,04,04,16,15,12,568-00
Stove,0.95662,2016,04,04,16,18,57,570-00
Stove,0.958563,2016,04,04,16,19,17,571-00
Stove,0.963284,2016,04,04,16,19,32,572-01
Stove,0.953986,2016,04,04,16,20,00,573-01
Stove,0.961985,2016,04,04,16,24,20,577-00
Stove,0.955129,2016,04,04,16,24,52,578-01
Stove,0.960947,2016,04,04,16,25,18,579-00
Stove,0.951245,2016,04,04,16,37,28,589-00
Stove,0.944743,2016,04,04,16,52,42,594-01
Stove,0.955132,2016,04,04,17,50,35,596-01
Stove,0.95358,2016,04,04,17,55,39,597-01
Stove,0.952588,2016,04,04,17,57,22,598-01
Stove,0.958187,2016,04,04,17,58,55,599-01
Stove,0.954983,2016,04,04,18,09,07,605-01
Stove,0.957297,2016,04,04,18,13,18,606-01
Stove,0.967456,2016,04,04,18,14,04,607-00
Stove,0.954101,2016,04,04,18,14,48,608-01
Stove,0.960832,2016,04,04,18,15,54,609-00
Stove,0.960091,2016,04,04,18,17,01,610-01
Stove,0.958496,2016,04,04,18,18,46,611-01
Stove,0.962016,,2,01,60,40,41,81936-612-00
Stove,0.96408,2016,04,04,18,20,01,613-00
Stove,0.92348,2016,04,04,18,20,21,614-00
Stove,0.966656,2016,04,04,18,21,46,615-01
Stove,0.970934,2016,04,04,18,22,51,616-00
Stove,0.968249,2016,04,04,18,23,20,617-00
Stove,0.972093,2016,04,04,18,24,23,618-00
Stove,0.969778,2016,04,04,18,25,14,619-00
Stove,0.971955,2016,04,04,18,26,11,620-00
Stove,0.964429,2016,04,04,18,27,30,621-00
Stove,0.966644,2016,04,04,18,32,18,622-00
Stove,0.956547,2016,04,04,18,33,19,623-00
Stove,0.961844,2016,04,04,18,33,46,624-01
Stove,0.967762,2016,04,04,18,35,36,625-00
Stove,0.966535,2016,04,04,18,37,31,626-01
Stove,0.963189,2016,04,04,18,39,55,627-01
Stove,0.953494,2016,04,04,18,40,32,628-00
Stove,0.959514,2016,04,04,18,43,09,630-01
Stove,0.95952,2016,04,04,18,44,00,631-00
Stove,0.96582,2016,04,04,18,44,32,632-00
Stove,0.947444,2016,04,04,18,49,59,633-00
Stove,0.961193,2016,04,04,18,51,12,634-00
Stove,0.949762,2016,04,04,18,55,51,636-00
Stove,0.95674,2016,04,04,19,25,56,639-01
Stove,0.940552,2016,04,04,19,26,23,640-01
Stove,0.883641,2016,04,04,20,00,03,651-01
Stove,0.918082,2016,04,04,20,14,28,652-00
Stove,0.959566,2016,04,04,21,51,44,23-01
Stove,0.960389,2016,04,04,21,52,21,24-01
Stove,0.952783,2016,04,04,22,05,04,32-01
Stove,0.956519,2016,04,04,22,17,01,37-00
Stove,0.94909,2016,04,04,22,32,01,45-00
Stove,0.914762,2016,04,04,22,40,17,50-00
Stove,0.946686,2016,04,04,22,44,24,56-01
Stove,0.951215,2016,04,04,22,48,00,58-00
Stove,0.952023,2016,04,04,23,19,21,61-01
Stove,0.906859,2016,04,05,06,14,09,71-01
Stove,0.912443,2016,04,05,06,16,05,73-00
Stove,0.957294,2016,04,05,07,06,18,87-01
Stove,0.95225,2016,04,05,07,07,09,88-00
Stove,0.953216,2016,04,05,07,08,16,89-01
Stove,0.964583,2016,04,05,07,13,35,91-00
Stove,0.960602,2016,04,05,07,14,46,92-01
Stove,0.963645,2016,04,05,07,15,24,93-01
Stove,0.956442,2016,04,05,07,17,34,94-01
Stove,0.966665,2016,04,05,07,19,32,95-01
Stove,0.962264,2016,04,05,07,24,53,97-01
Stove,0.962417,2016,04,05,07,27,26,98-01
Stove,0.955818,2016,04,05,07,30,38,101-00
Stove,0.960549,2016,04,05,07,33,09,103-00
Stove,0.964083,2016,04,05,07,33,34,104-01
Stove,0.962197,2016,04,05,07,44,54,108-01
Stove,0.965141,2016,04,05,08,08,19,116-01
Stove,0.967217,2016,04,05,08,12,15,118-01
Stove,0.967541,2016,04,05,08,13,37,119-01
Stove,0.965311,2016,04,05,08,14,32,120-01
Stove,0.965965,2016,04,05,08,15,22,121-01
Stove,0.966393,2016,04,05,08,16,28,123-01
Stove,0.951686,2016,04,05,08,17,18,124-00
Stove,0.946409,2016,04,05,08,18,45,125-01
Stove,0.956051,2016,04,05,08,19,40,126-01
Stove,0.962372,2016,04,05,08,20,33,127-01
Stove,0.937913,2016,04,05,08,21,18,128-00
Stove,0.94753,2016,04,05,08,21,46,129-00
Stove,0.941743,2016,04,05,08,22,04,130-00
Stove,0.939495,2016,04,05,08,24,41,131-01
Stove,0.938033,2016,04,05,08,25,07,132-00
Stove,0.969108,2016,04,05,08,26,07,133-00
Stove,0.961875,2016,04,05,08,36,31,134-00
Stove,0.968095,2016,04,05,08,38,14,135-01
Stove,0.970929,2016,04,05,08,43,26,136-00
Stove,0.955232,2016,04,05,08,47,04,137-01
Stove,0.959219,2016,04,05,08,52,30,138-01
Stove,0.964169,2016,04,05,08,55,25,139-00
Stove,0.951362,2016,04,05,08,55,56,140-00
Stove,0.953998,2016,04,05,08,57,29,141-00
Stove,0.959762,2016,04,05,08,57,45,142-01
Stove,0.961357,2016,04,05,08,58,25,143-01
Stove,0.971243,2016,04,05,09,03,27,144-00
Stove,0.967434,2016,04,05,09,05,22,145-00
Stove,0.966974,2016,04,05,09,05,46,146-00
Stove,0.965411,2016,04,05,09,06,15,147-00
Stove,0.966012,2016,04,05,09,06,58,148-01
Stove,0.952373,2016,04,05,09,08,12,149-01
Stove,0.964621,2016,04,05,09,09,04,150-00
Stove,0.945195,2016,04,05,09,09,41,151-01
Stove,0.960116,2016,04,05,09,10,40,152-00
Stove,0.966457,2016,04,05,09,13,25,154-01
Stove,0.955478,2016,04,05,09,14,01,155-00
Stove,0.960425,2016,04,05,09,14,37,156-00
Stove,0.962527,2016,04,05,09,16,05,157-01
Stove,0.960201,2016,04,05,09,16,41,158-01
Stove,0.962696,2016,04,05,09,18,33,159-00
Stove,0.961907,2016,04,05,09,22,58,160-01
Stove,0.956101,2016,04,05,09,26,00,161-00
Stove,0.958658,2016,04,05,09,26,48,162-00
Stove,0.952069,2016,04,05,09,27,17,163-00
Stove,0.958362,2016,04,05,09,30,52,164-00
Stove,0.954874,2016,04,05,09,35,48,165-00
Stove,0.952496,2016,04,05,09,38,18,166-01
Stove,0.953727,2016,04,05,09,39,10,167-00
Stove,0.959145,2016,04,05,09,40,02,168-00
Stove,0.960047,2016,04,05,09,43,35,170-01
Stove,0.956766,2016,04,05,09,45,05,171-01
Stove,0.953573,2016,04,05,09,45,55,172-01
Stove,0.951824,2016,04,05,09,46,26,173-01
Stove,0.946231,2016,04,05,09,51,15,175-01
Stove,0.954253,2016,04,05,10,18,04,176-01
Stove,0.959373,2016,04,05,10,18,48,177-00
Stove,0.958453,2016,04,05,10,19,30,178-00
Stove,0.953765,2016,04,05,10,20,05,179-01
Stove,0.949108,2016,04,05,10,23,58,180-00
Stove,0.95396,2016,04,05,10,28,51,181-01
Stove,0.957733,2016,04,05,10,29,01,182-01
Stove,0.9492,2016,04,05,10,29,44,184-01
Stove,0.963168,2016,04,05,10,44,29,192-00
Stove,0.949967,2016,04,05,10,47,35,195-01
Stove,0.928706,2016,04,05,10,49,56,198-01
Stove,0.950871,2016,04,05,10,59,39,202-01
Stove,0.930767,2016,04,05,11,01,07,203-01
Stove,0.909902,2016,04,05,11,03,26,204-00
Stove,0.927326,2016,04,05,11,06,22,206-01
Stove,0.93175,2016,04,05,11,07,21,207-00
