ARRAY_INDEX,CLASSIFIER_ID,NAME,SCORE,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SEQNO,_ID
9,Stockroom,Stockroom,0.7927,2016,04,02,09,39,56,501-00,20160402093956-501-00
8,Locker_Room,Locker_Room,0.821137,2016,04,02,09,39,56,501-00,20160402093956-501-00
7,Irish_Coffee,Irish_Coffee,0.826896,2016,04,02,09,39,56,501-00,20160402093956-501-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.851477,2016,04,02,09,39,56,501-00,20160402093956-501-00
5,Engine_Room,Engine_Room,0.906451,2016,04,02,09,39,56,501-00,20160402093956-501-00
4,Stove,Stove,0.914154,2016,04,02,09,39,56,501-00,20160402093956-501-00
3,Pubbing,Pubbing,0.918331,2016,04,02,09,39,56,501-00,20160402093956-501-00
2,Toaster,Toaster,0.918805,2016,04,02,09,39,56,501-00,20160402093956-501-00
1,Dish_Washer,Dish_Washer,0.947278,2016,04,02,09,39,56,501-00,20160402093956-501-00
0,Mixed_Color,Mixed_Color,0.963665,2016,04,02,09,39,56,501-00,20160402093956-501-00
18,Appliance,Appliance,0.503896,2016,04,02,09,40,45,502-01,20160402094045-502-01
17,Conference_Room,Conference_Room,0.513043,2016,04,02,09,40,45,502-01,20160402094045-502-01
16,Clubbing,Clubbing,0.525114,2016,04,02,09,40,45,502-01,20160402094045-502-01
15,Classroom,Classroom,0.557187,2016,04,02,09,40,45,502-01,20160402094045-502-01
14,Living_Room,Living_Room,0.579718,2016,04,02,09,40,45,502-01,20160402094045-502-01
13,Crowd,Crowd,0.601996,2016,04,02,09,40,45,502-01,20160402094045-502-01
12,Riot,Riot,0.609963,2016,04,02,09,40,45,502-01,20160402094045-502-01
11,Engine_or_Control_Room,Engine_or_Control_Room,0.650841,2016,04,02,09,40,45,502-01,20160402094045-502-01
10,Engine_Room,Engine_Room,0.6843,2016,04,02,09,40,45,502-01,20160402094045-502-01
9,Big_Group,Big_Group,0.707341,2016,04,02,09,40,45,502-01,20160402094045-502-01
8,Pubbing,Pubbing,0.820866,2016,04,02,09,40,45,502-01,20160402094045-502-01
7,Beauty_Salon,Beauty_Salon,0.823718,2016,04,02,09,40,45,502-01,20160402094045-502-01
6,Stockroom,Stockroom,0.846661,2016,04,02,09,40,45,502-01,20160402094045-502-01
5,Barber_Shop,Barber_Shop,0.868032,2016,04,02,09,40,45,502-01,20160402094045-502-01
4,Coffee_Maker,Coffee_Maker,0.915462,2016,04,02,09,40,45,502-01,20160402094045-502-01
3,Dish_Washer,Dish_Washer,0.924892,2016,04,02,09,40,45,502-01,20160402094045-502-01
2,Oven,Oven,0.955607,2016,04,02,09,40,45,502-01,20160402094045-502-01
1,Stove,Stove,0.958138,2016,04,02,09,40,45,502-01,20160402094045-502-01
0,Mixed_Color,Mixed_Color,0.972396,2016,04,02,09,40,45,502-01,20160402094045-502-01
13,Appliance,Appliance,0.507341,2016,04,02,09,41,06,503-00,20160402094106-503-00
12,Industrial_Space,Industrial_Space,0.562374,2016,04,02,09,41,06,503-00,20160402094106-503-00
11,Big_Group,Big_Group,0.603967,2016,04,02,09,41,06,503-00,20160402094106-503-00
10,Dining_Car,Dining_Car,0.849071,2016,04,02,09,41,06,503-00,20160402094106-503-00
9,Pubbing,Pubbing,0.857936,2016,04,02,09,41,06,503-00,20160402094106-503-00
8,Stockroom,Stockroom,0.859002,2016,04,02,09,41,06,503-00,20160402094106-503-00
7,Engine_Room,Engine_Room,0.86748,2016,04,02,09,41,06,503-00,20160402094106-503-00
6,Engine_or_Control_Room,Engine_or_Control_Room,0.90484,2016,04,02,09,41,06,503-00,20160402094106-503-00
5,Control_Room,Control_Room,0.915531,2016,04,02,09,41,06,503-00,20160402094106-503-00
4,Microwave,Microwave,0.918717,2016,04,02,09,41,06,503-00,20160402094106-503-00
3,Stove,Stove,0.939644,2016,04,02,09,41,06,503-00,20160402094106-503-00
2,Oven,Oven,0.942943,2016,04,02,09,41,06,503-00,20160402094106-503-00
1,Dish_Washer,Dish_Washer,0.946266,2016,04,02,09,41,06,503-00,20160402094106-503-00
0,Mixed_Color,Mixed_Color,0.971445,2016,04,02,09,41,06,503-00,20160402094106-503-00
16,Crowd,Crowd,0.530029,2016,04,02,09,41,50,504-00,20160402094150-504-00
15,Whiskey,Whiskey,0.533941,2016,04,02,09,41,50,504-00,20160402094150-504-00
14,Riot,Riot,0.541569,2016,04,02,09,41,50,504-00,20160402094150-504-00
13,Demonstration,Demonstration,0.619487,2016,04,02,09,41,50,504-00,20160402094150-504-00
12,Pubbing,Pubbing,0.621858,2016,04,02,09,41,50,504-00,20160402094150-504-00
11,Disturbance,Disturbance,0.62595,2016,04,02,09,41,50,504-00,20160402094150-504-00
10,Big_Group,Big_Group,0.681044,2016,04,02,09,41,50,504-00,20160402094150-504-00
9,Engine_or_Control_Room,Engine_or_Control_Room,0.766739,2016,04,02,09,41,50,504-00,20160402094150-504-00
8,Dining_Car,Dining_Car,0.805361,2016,04,02,09,41,50,504-00,20160402094150-504-00
7,Stockroom,Stockroom,0.860776,2016,04,02,09,41,50,504-00,20160402094150-504-00
6,Microwave,Microwave,0.865272,2016,04,02,09,41,50,504-00,20160402094150-504-00
5,Dish_Washer,Dish_Washer,0.866023,2016,04,02,09,41,50,504-00,20160402094150-504-00
4,Engine_Room,Engine_Room,0.87933,2016,04,02,09,41,50,504-00,20160402094150-504-00
3,Control_Room,Control_Room,0.894339,2016,04,02,09,41,50,504-00,20160402094150-504-00
2,Stove,Stove,0.922924,2016,04,02,09,41,50,504-00,20160402094150-504-00
1,Oven,Oven,0.941651,2016,04,02,09,41,50,504-00,20160402094150-504-00
0,Mixed_Color,Mixed_Color,0.970229,2016,04,02,09,41,50,504-00,20160402094150-504-00
15,Snooker,Snooker,0.521549,2016,04,02,09,42,37,505-01,20160402094237-505-01
14,Whiskey,Whiskey,0.564258,2016,04,02,09,42,37,505-01,20160402094237-505-01
13,Crowd,Crowd,0.587507,2016,04,02,09,42,37,505-01,20160402094237-505-01
12,Big_Group,Big_Group,0.624137,2016,04,02,09,42,37,505-01,20160402094237-505-01
11,Riot,Riot,0.638057,2016,04,02,09,42,37,505-01,20160402094237-505-01
10,Engine_or_Control_Room,Engine_or_Control_Room,0.709524,2016,04,02,09,42,37,505-01,20160402094237-505-01
9,Pubbing,Pubbing,0.804313,2016,04,02,09,42,37,505-01,20160402094237-505-01
8,Beauty_Salon,Beauty_Salon,0.82149,2016,04,02,09,42,37,505-01,20160402094237-505-01
7,Barber_Shop,Barber_Shop,0.825408,2016,04,02,09,42,37,505-01,20160402094237-505-01
6,Stockroom,Stockroom,0.856786,2016,04,02,09,42,37,505-01,20160402094237-505-01
5,Engine_Room,Engine_Room,0.888559,2016,04,02,09,42,37,505-01,20160402094237-505-01
4,Microwave,Microwave,0.911964,2016,04,02,09,42,37,505-01,20160402094237-505-01
3,Oven,Oven,0.932032,2016,04,02,09,42,37,505-01,20160402094237-505-01
2,Dish_Washer,Dish_Washer,0.939824,2016,04,02,09,42,37,505-01,20160402094237-505-01
1,Stove,Stove,0.944963,2016,04,02,09,42,37,505-01,20160402094237-505-01
0,Mixed_Color,Mixed_Color,0.973078,2016,04,02,09,42,37,505-01,20160402094237-505-01
14,Appliance,Appliance,0.532024,2016,04,02,09,43,33,506-00,20160402094333-506-00
13,Pyramids,Pyramids,0.537033,2016,04,02,09,43,33,506-00,20160402094333-506-00
12,Industrial_Space,Industrial_Space,0.595579,2016,04,02,09,43,33,506-00,20160402094333-506-00
11,Library,Library,0.631973,2016,04,02,09,43,33,506-00,20160402094333-506-00
10,Beauty_Salon,Beauty_Salon,0.644304,2016,04,02,09,43,33,506-00,20160402094333-506-00
9,Food_Court,Food_Court,0.652275,2016,04,02,09,43,33,506-00,20160402094333-506-00
8,Big_Group,Big_Group,0.700446,2016,04,02,09,43,33,506-00,20160402094333-506-00
7,Conference_Room,Conference_Room,0.721432,2016,04,02,09,43,33,506-00,20160402094333-506-00
6,Stockroom,Stockroom,0.832802,2016,04,02,09,43,33,506-00,20160402094333-506-00
5,Oven,Oven,0.89487,2016,04,02,09,43,33,506-00,20160402094333-506-00
4,Pubbing,Pubbing,0.904728,2016,04,02,09,43,33,506-00,20160402094333-506-00
3,Stove,Stove,0.929688,2016,04,02,09,43,33,506-00,20160402094333-506-00
2,Dish_Washer,Dish_Washer,0.933043,2016,04,02,09,43,33,506-00,20160402094333-506-00
1,Microwave,Microwave,0.934009,2016,04,02,09,43,33,506-00,20160402094333-506-00
0,Mixed_Color,Mixed_Color,0.971865,2016,04,02,09,43,33,506-00,20160402094333-506-00
16,Table_Tennis,Table_Tennis,0.518347,2016,04,02,09,46,29,507-00,20160402094629-507-00
15,Eatery_Space,Eatery_Space,0.536722,2016,04,02,09,46,29,507-00,20160402094629-507-00
14,Crowd,Crowd,0.598351,2016,04,02,09,46,29,507-00,20160402094629-507-00
13,Whiskey,Whiskey,0.60195,2016,04,02,09,46,29,507-00,20160402094629-507-00
12,Auto_Track_Racing,Auto_Track_Racing,0.772036,2016,04,02,09,46,29,507-00,20160402094629-507-00
11,Conference_Room,Conference_Room,0.788022,2016,04,02,09,46,29,507-00,20160402094629-507-00
10,Car_Repair_Shop,Car_Repair_Shop,0.816584,2016,04,02,09,46,29,507-00,20160402094629-507-00
9,Stockroom,Stockroom,0.823085,2016,04,02,09,46,29,507-00,20160402094629-507-00
8,Engine_Room,Engine_Room,0.838611,2016,04,02,09,46,29,507-00,20160402094629-507-00
7,Pubbing,Pubbing,0.885965,2016,04,02,09,46,29,507-00,20160402094629-507-00
6,Dish_Washer,Dish_Washer,0.908566,2016,04,02,09,46,29,507-00,20160402094629-507-00
5,Control_Room,Control_Room,0.913415,2016,04,02,09,46,29,507-00,20160402094629-507-00
4,Stove,Stove,0.917719,2016,04,02,09,46,29,507-00,20160402094629-507-00
3,Oven,Oven,0.926064,2016,04,02,09,46,29,507-00,20160402094629-507-00
2,Engine_or_Control_Room,Engine_or_Control_Room,0.928638,2016,04,02,09,46,29,507-00,20160402094629-507-00
1,Microwave,Microwave,0.937628,2016,04,02,09,46,29,507-00,20160402094629-507-00
0,Mixed_Color,Mixed_Color,0.968321,2016,04,02,09,46,29,507-00,20160402094629-507-00
13,Eatery_Space,Eatery_Space,0.507949,2016,04,02,09,49,51,508-01,20160402094951-508-01
12,Whiskey,Whiskey,0.573651,2016,04,02,09,49,51,508-01,20160402094951-508-01
11,Leisure_Activity,Leisure_Activity,0.59161,2016,04,02,09,49,51,508-01,20160402094951-508-01
10,Pubbing,Pubbing,0.74712,2016,04,02,09,49,51,508-01,20160402094951-508-01
9,Beauty_Salon,Beauty_Salon,0.793597,2016,04,02,09,49,51,508-01,20160402094951-508-01
8,Car_Repair_Shop,Car_Repair_Shop,0.822627,2016,04,02,09,49,51,508-01,20160402094951-508-01
7,Engine_or_Control_Room,Engine_or_Control_Room,0.824317,2016,04,02,09,49,51,508-01,20160402094951-508-01
6,Stockroom,Stockroom,0.835595,2016,04,02,09,49,51,508-01,20160402094951-508-01
5,Control_Room,Control_Room,0.854835,2016,04,02,09,49,51,508-01,20160402094951-508-01
4,Ambulance,Ambulance,0.923172,2016,04,02,09,49,51,508-01,20160402094951-508-01
3,Microwave,Microwave,0.926068,2016,04,02,09,49,51,508-01,20160402094951-508-01
2,Stove,Stove,0.940397,2016,04,02,09,49,51,508-01,20160402094951-508-01
1,Oven,Oven,0.950738,2016,04,02,09,49,51,508-01,20160402094951-508-01
0,Mixed_Color,Mixed_Color,0.971249,2016,04,02,09,49,51,508-01,20160402094951-508-01
16,Earthquake,Earthquake,0.504806,2016,04,02,09,51,17,509-01,20160402095117-509-01
15,Classroom,Classroom,0.526212,2016,04,02,09,51,17,509-01,20160402095117-509-01
14,Whiskey,Whiskey,0.576102,2016,04,02,09,51,17,509-01,20160402095117-509-01
13,Eatery_Space,Eatery_Space,0.60475,2016,04,02,09,51,17,509-01,20160402095117-509-01
12,Crowd,Crowd,0.636477,2016,04,02,09,51,17,509-01,20160402095117-509-01
11,Beauty_Salon,Beauty_Salon,0.746946,2016,04,02,09,51,17,509-01,20160402095117-509-01
10,Conference_Room,Conference_Room,0.754876,2016,04,02,09,51,17,509-01,20160402095117-509-01
9,Car_Repair_Shop,Car_Repair_Shop,0.761372,2016,04,02,09,51,17,509-01,20160402095117-509-01
8,Pubbing,Pubbing,0.823418,2016,04,02,09,51,17,509-01,20160402095117-509-01
7,Stockroom,Stockroom,0.835725,2016,04,02,09,51,17,509-01,20160402095117-509-01
6,Control_Room,Control_Room,0.9071,2016,04,02,09,51,17,509-01,20160402095117-509-01
5,Ambulance,Ambulance,0.911073,2016,04,02,09,51,17,509-01,20160402095117-509-01
4,Engine_or_Control_Room,Engine_or_Control_Room,0.916675,2016,04,02,09,51,17,509-01,20160402095117-509-01
3,Stove,Stove,0.921621,2016,04,02,09,51,17,509-01,20160402095117-509-01
2,Microwave,Microwave,0.939655,2016,04,02,09,51,17,509-01,20160402095117-509-01
1,Oven,Oven,0.940777,2016,04,02,09,51,17,509-01,20160402095117-509-01
0,Mixed_Color,Mixed_Color,0.972048,2016,04,02,09,51,17,509-01,20160402095117-509-01
18,Motor_Sport,Motor_Sport,0.510289,2016,04,02,09,51,49,510-00,20160402095149-510-00
17,Classroom,Classroom,0.51797,2016,04,02,09,51,49,510-00,20160402095149-510-00
16,Whiskey,Whiskey,0.542747,2016,04,02,09,51,49,510-00,20160402095149-510-00
15,Auto_Track_Racing,Auto_Track_Racing,0.554793,2016,04,02,09,51,49,510-00,20160402095149-510-00
14,Eatery_Space,Eatery_Space,0.579677,2016,04,02,09,51,49,510-00,20160402095149-510-00
13,Earthquake,Earthquake,0.612207,2016,04,02,09,51,49,510-00,20160402095149-510-00
12,Crowd,Crowd,0.663387,2016,04,02,09,51,49,510-00,20160402095149-510-00
11,Car_Repair_Shop,Car_Repair_Shop,0.75988,2016,04,02,09,51,49,510-00,20160402095149-510-00
10,Pubbing,Pubbing,0.78955,2016,04,02,09,51,49,510-00,20160402095149-510-00
9,Home_Theater,Home_Theater,0.799355,2016,04,02,09,51,49,510-00,20160402095149-510-00
8,Stockroom,Stockroom,0.826087,2016,04,02,09,51,49,510-00,20160402095149-510-00
7,Conference_Room,Conference_Room,0.846796,2016,04,02,09,51,49,510-00,20160402095149-510-00
6,Control_Room,Control_Room,0.901705,2016,04,02,09,51,49,510-00,20160402095149-510-00
5,Engine_or_Control_Room,Engine_or_Control_Room,0.92138,2016,04,02,09,51,49,510-00,20160402095149-510-00
4,Stove,Stove,0.924309,2016,04,02,09,51,49,510-00,20160402095149-510-00
3,Oven,Oven,0.931618,2016,04,02,09,51,49,510-00,20160402095149-510-00
2,Microwave,Microwave,0.932182,2016,04,02,09,51,49,510-00,20160402095149-510-00
1,Ambulance,Ambulance,0.938387,2016,04,02,09,51,49,510-00,20160402095149-510-00
0,Mixed_Color,Mixed_Color,0.972257,2016,04,02,09,51,49,510-00,20160402095149-510-00
17,Whiskey,Whiskey,0.509751,2016,04,02,09,53,30,511-00,20160402095330-511-00
16,Racquet_Sport,Racquet_Sport,0.550232,2016,04,02,09,53,30,511-00,20160402095330-511-00
15,Eatery_Space,Eatery_Space,0.553858,2016,04,02,09,53,30,511-00,20160402095330-511-00
14,Living_Room,Living_Room,0.57394,2016,04,02,09,53,30,511-00,20160402095330-511-00
13,Restaurant,Restaurant,0.600863,2016,04,02,09,53,30,511-00,20160402095330-511-00
12,Pantry,Pantry,0.670151,2016,04,02,09,53,30,511-00,20160402095330-511-00
11,Classroom,Classroom,0.686299,2016,04,02,09,53,30,511-00,20160402095330-511-00
10,Big_Group,Big_Group,0.689818,2016,04,02,09,53,30,511-00,20160402095330-511-00
9,Table_Tennis,Table_Tennis,0.706513,2016,04,02,09,53,30,511-00,20160402095330-511-00
8,Beauty_Salon,Beauty_Salon,0.771954,2016,04,02,09,53,30,511-00,20160402095330-511-00
7,Stockroom,Stockroom,0.81877,2016,04,02,09,53,30,511-00,20160402095330-511-00
6,Pubbing,Pubbing,0.830453,2016,04,02,09,53,30,511-00,20160402095330-511-00
5,Control_Room,Control_Room,0.857704,2016,04,02,09,53,30,511-00,20160402095330-511-00
4,Dish_Washer,Dish_Washer,0.887523,2016,04,02,09,53,30,511-00,20160402095330-511-00
3,Stove,Stove,0.890897,2016,04,02,09,53,30,511-00,20160402095330-511-00
2,Oven,Oven,0.933585,2016,04,02,09,53,30,511-00,20160402095330-511-00
1,Microwave,Microwave,0.93534,2016,04,02,09,53,30,511-00,20160402095330-511-00
0,Mixed_Color,Mixed_Color,0.972095,2016,04,02,09,53,30,511-00,20160402095330-511-00
19,Conference_Room,Conference_Room,0.511645,2016,04,02,10,15,28,512-00,20160402101528-512-00
18,Cycling,Cycling,0.517436,2016,04,02,10,15,28,512-00,20160402101528-512-00
17,Rollerskating,Rollerskating,0.53697,2016,04,02,10,15,28,512-00,20160402101528-512-00
16,Eatery_Space,Eatery_Space,0.558086,2016,04,02,10,15,28,512-00,20160402101528-512-00
15,Whiskey,Whiskey,0.579557,2016,04,02,10,15,28,512-00,20160402101528-512-00
14,Crowd,Crowd,0.634825,2016,04,02,10,15,28,512-00,20160402101528-512-00
13,Table_Tennis,Table_Tennis,0.645053,2016,04,02,10,15,28,512-00,20160402101528-512-00
12,Classroom,Classroom,0.649413,2016,04,02,10,15,28,512-00,20160402101528-512-00
11,Pubbing,Pubbing,0.667809,2016,04,02,10,15,28,512-00,20160402101528-512-00
10,Car_Repair_Shop,Car_Repair_Shop,0.756331,2016,04,02,10,15,28,512-00,20160402101528-512-00
9,Stockroom,Stockroom,0.764018,2016,04,02,10,15,28,512-00,20160402101528-512-00
8,Big_Group,Big_Group,0.802958,2016,04,02,10,15,28,512-00,20160402101528-512-00
7,Beauty_Salon,Beauty_Salon,0.804764,2016,04,02,10,15,28,512-00,20160402101528-512-00
6,Oven,Oven,0.885396,2016,04,02,10,15,28,512-00,20160402101528-512-00
5,Dish_Washer,Dish_Washer,0.886659,2016,04,02,10,15,28,512-00,20160402101528-512-00
4,Engine_or_Control_Room,Engine_or_Control_Room,0.917939,2016,04,02,10,15,28,512-00,20160402101528-512-00
3,Control_Room,Control_Room,0.922438,2016,04,02,10,15,28,512-00,20160402101528-512-00
2,Microwave,Microwave,0.927588,2016,04,02,10,15,28,512-00,20160402101528-512-00
1,Stove,Stove,0.933151,2016,04,02,10,15,28,512-00,20160402101528-512-00
0,Mixed_Color,Mixed_Color,0.971985,2016,04,02,10,15,28,512-00,20160402101528-512-00
15,Appliance,Appliance,0.502836,2016,04,02,10,16,48,513-01,20160402101648-513-01
14,Store,Store,0.511446,2016,04,02,10,16,48,513-01,20160402101648-513-01
13,Whiskey,Whiskey,0.543275,2016,04,02,10,16,48,513-01,20160402101648-513-01
12,Engine_or_Control_Room,Engine_or_Control_Room,0.587122,2016,04,02,10,16,48,513-01,20160402101648-513-01
11,Eatery_Space,Eatery_Space,0.598318,2016,04,02,10,16,48,513-01,20160402101648-513-01
10,Table_Tennis,Table_Tennis,0.64406,2016,04,02,10,16,48,513-01,20160402101648-513-01
9,Pubbing,Pubbing,0.725057,2016,04,02,10,16,48,513-01,20160402101648-513-01
8,Stockroom,Stockroom,0.841309,2016,04,02,10,16,48,513-01,20160402101648-513-01
7,Beauty_Salon,Beauty_Salon,0.85103,2016,04,02,10,16,48,513-01,20160402101648-513-01
6,Microwave,Microwave,0.891318,2016,04,02,10,16,48,513-01,20160402101648-513-01
5,Control_Room,Control_Room,0.893208,2016,04,02,10,16,48,513-01,20160402101648-513-01
4,Barber_Shop,Barber_Shop,0.915779,2016,04,02,10,16,48,513-01,20160402101648-513-01
3,Dish_Washer,Dish_Washer,0.93922,2016,04,02,10,16,48,513-01,20160402101648-513-01
2,Oven,Oven,0.94039,2016,04,02,10,16,48,513-01,20160402101648-513-01
1,Stove,Stove,0.951051,2016,04,02,10,16,48,513-01,20160402101648-513-01
0,Mixed_Color,Mixed_Color,0.972793,2016,04,02,10,16,48,513-01,20160402101648-513-01
13,Store,Store,0.500473,2016,04,02,10,30,13,514-00,20160402103013-514-00
12,Crowd,Crowd,0.554869,2016,04,02,10,30,13,514-00,20160402103013-514-00
11,Barber_Shop,Barber_Shop,0.642835,2016,04,02,10,30,13,514-00,20160402103013-514-00
10,Beauty_Salon,Beauty_Salon,0.712134,2016,04,02,10,30,13,514-00,20160402103013-514-00
9,Stockroom,Stockroom,0.801859,2016,04,02,10,30,13,514-00,20160402103013-514-00
8,Dish_Washer,Dish_Washer,0.837713,2016,04,02,10,30,13,514-00,20160402103013-514-00
7,Engine_or_Control_Room,Engine_or_Control_Room,0.838962,2016,04,02,10,30,13,514-00,20160402103013-514-00
6,Pubbing,Pubbing,0.842317,2016,04,02,10,30,13,514-00,20160402103013-514-00
5,Control_Room,Control_Room,0.847949,2016,04,02,10,30,13,514-00,20160402103013-514-00
4,Big_Group,Big_Group,0.861722,2016,04,02,10,30,13,514-00,20160402103013-514-00
3,Oven,Oven,0.86225,2016,04,02,10,30,13,514-00,20160402103013-514-00
2,Microwave,Microwave,0.880623,2016,04,02,10,30,13,514-00,20160402103013-514-00
1,Stove,Stove,0.925615,2016,04,02,10,30,13,514-00,20160402103013-514-00
0,Mixed_Color,Mixed_Color,0.969945,2016,04,02,10,30,13,514-00,20160402103013-514-00
16,Eatery_Space,Eatery_Space,0.523061,2016,04,02,10,31,30,515-01,20160402103130-515-01
15,Classroom,Classroom,0.535074,2016,04,02,10,31,30,515-01,20160402103130-515-01
14,Whiskey,Whiskey,0.581053,2016,04,02,10,31,30,515-01,20160402103130-515-01
13,Table_Tennis,Table_Tennis,0.614085,2016,04,02,10,31,30,515-01,20160402103130-515-01
12,Graduation,Graduation,0.645682,2016,04,02,10,31,30,515-01,20160402103130-515-01
11,Public_Transportation_Space,Public_Transportation_Space,0.672619,2016,04,02,10,31,30,515-01,20160402103130-515-01
10,Beauty_Salon,Beauty_Salon,0.765558,2016,04,02,10,31,30,515-01,20160402103130-515-01
9,Stockroom,Stockroom,0.842948,2016,04,02,10,31,30,515-01,20160402103130-515-01
8,Conference_Room,Conference_Room,0.844941,2016,04,02,10,31,30,515-01,20160402103130-515-01
7,Pubbing,Pubbing,0.866875,2016,04,02,10,31,30,515-01,20160402103130-515-01
6,Stove,Stove,0.883383,2016,04,02,10,31,30,515-01,20160402103130-515-01
5,Bottled_Water,Bottled_Water,0.908185,2016,04,02,10,31,30,515-01,20160402103130-515-01
4,Oven,Oven,0.909919,2016,04,02,10,31,30,515-01,20160402103130-515-01
3,Microwave,Microwave,0.914935,2016,04,02,10,31,30,515-01,20160402103130-515-01
2,Control_Room,Control_Room,0.921355,2016,04,02,10,31,30,515-01,20160402103130-515-01
1,Engine_or_Control_Room,Engine_or_Control_Room,0.922412,2016,04,02,10,31,30,515-01,20160402103130-515-01
0,Mixed_Color,Mixed_Color,0.973282,2016,04,02,10,31,30,515-01,20160402103130-515-01
15,Motor_Sport,Motor_Sport,0.514723,2016,04,02,10,34,52,516-00,20160402103452-516-00
14,Conference_Room,Conference_Room,0.541441,2016,04,02,10,34,52,516-00,20160402103452-516-00
13,Pubbing,Pubbing,0.556154,2016,04,02,10,34,52,516-00,20160402103452-516-00
12,Whiskey,Whiskey,0.570206,2016,04,02,10,34,52,516-00,20160402103452-516-00
11,Demonstration,Demonstration,0.590153,2016,04,02,10,34,52,516-00,20160402103452-516-00
10,Big_Group,Big_Group,0.641638,2016,04,02,10,34,52,516-00,20160402103452-516-00
9,Home_Theater,Home_Theater,0.789778,2016,04,02,10,34,52,516-00,20160402103452-516-00
