seq,id,changes/0/rev,deleted,doc/_id,doc/_rev,doc/_deleted,doc/year,doc/month,doc/day,doc/hour,doc/minute,doc/second,doc/imagebox,doc/alchemy/text,doc/alchemy/score,doc/visual/image,doc/visual/scores/0/classifier_id,doc/visual/scores/0/name,doc/visual/scores/0/score,doc/visual/scores/1/classifier_id,doc/visual/scores/1/name,doc/visual/scores/1/score,doc/visual/scores/2/classifier_id,doc/visual/scores/2/name,doc/visual/scores/2/score,doc/visual/scores/3/classifier_id,doc/visual/scores/3/name,doc/visual/scores/3/score,doc/visual/scores/4/classifier_id,doc/visual/scores/4/name,doc/visual/scores/4/score,doc/visual/scores/5/classifier_id,doc/visual/scores/5/name,doc/visual/scores/5/score,doc/visual/scores/6/classifier_id,doc/visual/scores/6/name,doc/visual/scores/6/score,doc/visual/scores/7/classifier_id,doc/visual/scores/7/name,doc/visual/scores/7/score,doc/visual/scores/8/classifier_id,doc/visual/scores/8/name,doc/visual/scores/8/score,doc/visual/scores/9/classifier_id,doc/visual/scores/9/name,doc/visual/scores/9/score,doc/visual/scores/10/classifier_id,doc/visual/scores/10/name,doc/visual/scores/10/score,doc/visual/scores/11/classifier_id,doc/visual/scores/11/name,doc/visual/scores/11/score,doc/visual/scores/12/classifier_id,doc/visual/scores/12/name,doc/visual/scores/12/score,doc/visual/scores/13/classifier_id,doc/visual/scores/13/name,doc/visual/scores/13/score,doc/visual/scores/14/classifier_id,doc/visual/scores/14/name,doc/visual/scores/14/score,doc/visual/scores/15/classifier_id,doc/visual/scores/15/name,doc/visual/scores/15/score,doc/visual/scores/16/classifier_id,doc/visual/scores/16/name,doc/visual/scores/16/score,doc/visual/scores/17/classifier_id,doc/visual/scores/17/name,doc/visual/scores/17/score,doc/visual/scores/18/classifier_id,doc/visual/scores/18/name,doc/visual/scores/18/score,doc/visual/scores/19/classifier_id,doc/visual/scores/19/name,doc/visual/scores/19/score,doc/visual/scores/20/classifier_id,doc/visual/scores/20/name,doc/visual/scores/20/score,doc/visual/scores/21/classifier_id,doc/visual/scores/21/name,doc/visual/scores/21/score,doc/visual/scores/22/classifier_id,doc/visual/scores/22/name,doc/visual/scores/22/score,doc/visual/scores/23/classifier_id,doc/visual/scores/23/name,doc/visual/scores/23/score,doc/visual/scores/24/classifier_id,doc/visual/scores/24/name,doc/visual/scores/24/score,doc/visual/scores/25/classifier_id,doc/visual/scores/25/name,doc/visual/scores/25/score,doc/status,doc/usage,doc/NOTICE,doc/url,doc/totalTransactions,doc/imageKeywords/0/text,doc/imageKeywords/0/score,doc/images/0/image,doc/images/0/scores/0/classifier_id,doc/images/0/scores/0/name,doc/images/0/scores/0/score,doc/images/0/scores/1/classifier_id,doc/images/0/scores/1/name,doc/images/0/scores/1/score,doc/images/0/scores/2/classifier_id,doc/images/0/scores/2/name,doc/images/0/scores/2/score,doc/images/0/scores/3/classifier_id,doc/images/0/scores/3/name,doc/images/0/scores/3/score,doc/images/0/scores/4/classifier_id,doc/images/0/scores/4/name,doc/images/0/scores/4/score,doc/images/0/scores/5/classifier_id,doc/images/0/scores/5/name,doc/images/0/scores/5/score,doc/images/0/scores/6/classifier_id,doc/images/0/scores/6/name,doc/images/0/scores/6/score,doc/images/0/scores/7/classifier_id,doc/images/0/scores/7/name,doc/images/0/scores/7/score,doc/images/0/scores/8/classifier_id,doc/images/0/scores/8/name,doc/images/0/scores/8/score,doc/images/0/scores/9/classifier_id,doc/images/0/scores/9/name,doc/images/0/scores/9/score,doc/images/0/scores/10/classifier_id,doc/images/0/scores/10/name,doc/images/0/scores/10/score,doc/images/0/scores/11/classifier_id,doc/images/0/scores/11/name,doc/images/0/scores/11/score,doc/images/0/scores/12/classifier_id,doc/images/0/scores/12/name,doc/images/0/scores/12/score,doc/images/0/scores/13/classifier_id,doc/images/0/scores/13/name,doc/images/0/scores/13/score,doc/images/0/scores/14/classifier_id,doc/images/0/scores/14/name,doc/images/0/scores/14/score,doc/images/0/scores/15/classifier_id,doc/images/0/scores/15/name,doc/images/0/scores/15/score,doc/images/0/scores/16/classifier_id,doc/images/0/scores/16/name,doc/images/0/scores/16/score,doc/images/0/scores/17/classifier_id,doc/images/0/scores/17/name,doc/images/0/scores/17/score,doc/images/0/scores/18/classifier_id,doc/images/0/scores/18/name,doc/images/0/scores/18/score,doc/images/0/scores/19/classifier_id,doc/images/0/scores/19/name,doc/images/0/scores/19/score,doc/imageKeywords/1/text,doc/imageKeywords/1/score,doc/visual/scores/26/classifier_id,doc/visual/scores/26/name,doc/visual/scores/26/score,doc/visual/scores/27/classifier_id,doc/visual/scores/27/name,doc/visual/scores/27/score
2190-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IW0GYnkGYlYsxLy9FpFbQutabzNxkvIGuZuPCuUlNk4K4awW7SaGQ9-PPS0oIeV90kYwQxHojYwTPhpWFPLW2Oc-Qb9C1RbreIc9yO5N5qm68cQKDoiiWiy4Q0pmu1L--cAULqNNg1KPr1nBhqE74MDS_aNeNZEip12DUo8vquHHpft2TJ5r2MBQR8xpMeyJ5XtL7KvmsXYCIOcx_OrnOirOeOslBfRT9XWV_an4c-onE4KWbNvyP4X_L9D_zyhgFSpMW0o_GvlbpM_PYAnQ4i1pI_ze83vpJ21w4IJOwwbjlDfvcQu0,20160619073523-1374-00,1-f77f8bde1948c37b16e965cb6f63905d,,20160619073523-1374-00,1-f77f8bde1948c37b16e965cb6f63905d,,2016,06,19,07,35,23,108x60+52+176,NO_TAGS,,20160619073523-1374-00.jpg,Candle,Candle,0.929588,Popcorn,Popcorn,0.885421,Mixed_Color,Mixed_Color,0.87475,Candied_Apple,Candied_Apple,0.846806,Pubbing,Pubbing,0.835937,Sunroom,Sunroom,0.805588,Adventure_Sport,Adventure_Sport,0.803926,Oven,Oven,0.791158,Prison,Prison,0.755121,Escalator,Escalator,0.69892,Distillery,Distillery,0.693322,Wrestling,Wrestling,0.662807,Industrial_Space,Industrial_Space,0.628509,Living_Room,Living_Room,0.627894,Crowd,Crowd,0.612595,Male_Adult,Male_Adult,0.564309,Clubbing,Clubbing,0.558351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2191-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IW0GYnkGYnTDm5aWI1Apa13qTmZuMN9DVbFw4N6lpUhB3rWA3KRTyfvx5SQkh74sukhGCWG9kjODZsLKQp9Y25xnyDbq2SNc75FluZzJP1Y03TmBQFMVy0QVCOtOV-tcXrmABdRqMenTdGi4M1QkfhuYX7bqRDCn1Gox6dFkdNy7dr3vyRNMehiJiXoNpTyTPS3pfJZ-1CxAxh_lPJ9dZcdZTJzmoj6K_q-xPzY9DP5EYvHTThv8x_G-Z_mdeGaNAadJC-tHY1yp9Zh5bgA5nUQvp_4bXWz9pmwsHZBI2GLe8AfyRQu4,20160617070501-1112-00,1-510ea82a84c116cabe017400db8a0400,,20160617070501-1112-00,1-510ea82a84c116cabe017400db8a0400,,2016,06,17,07,05,01,148x210+228+136,NO_TAGS,,20160617070501-1112-00.jpg,Stove,Stove,0.943359,Food_Processor,Food_Processor,0.91207,Engine_Room,Engine_Room,0.891627,Sparkling_Wine,Sparkling_Wine,0.849346,Shoe_Store,Shoe_Store,0.841888,Mixed_Color,Mixed_Color,0.837644,Pubbing,Pubbing,0.812607,Cleanroom,Cleanroom,0.782928,Male_Adult,Male_Adult,0.750896,Oven,Oven,0.729125,Adventure_Sport,Adventure_Sport,0.719228,Escalator,Escalator,0.708771,Crowd,Crowd,0.675343,Clubbing,Clubbing,0.594537,Earthquake,Earthquake,0.537018,Leisure_Activity,Leisure_Activity,0.506745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2192-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IW0GYnkGYnTDm5aWI1Apa13qTmZuMNxA3s3Hh3KSmSUHctYLdpFDI-_HnJSWEvC-6SEYIYr2RMYJnw8pCnlrbnGfIN-jaIl3vkGe5nck8VTfeOIFBURTLRRcI6UxX6l9fuIIF1Gkw6tF1a7gwVCd8GJpftOtGMqTUazDq0WV13Lh0v-7JE017GIqIeQ2mPZE8L-l9lXzWLkDEHOY_nVxnxVlPneSgPor-rrI_NT8O_URi8NJNG_7H8L9l-p95ZYwCpUkL6UdjX6v0mXlsATqcRS2k_xteb_2kbS4ckEnYYNzyBv7AQu8,20160602215126-57-01,1-9fff34a710362007050d259d547e8224,,20160602215126-57-01,1-9fff34a710362007050d259d547e8224,,2016,06,02,21,51,26,50x174+448+0,NO_TAGS,,20160602215126-57-01.jpg,Stove,Stove,0.953059,Dish_Washer,Dish_Washer,0.936975,Washer_and_Dryer,Washer_and_Dryer,0.929839,Toaster_Oven,Toaster_Oven,0.877645,Rest_Room,Rest_Room,0.864787,Engine_Room,Engine_Room,0.82033,Climbing,Climbing,0.793356,Bathroom,Bathroom,0.791516,Locker_Room,Locker_Room,0.764629,Adventure_Sport,Adventure_Sport,0.724199,Brown,Brown,0.701421,Male_Adult,Male_Adult,0.681417,Pubbing,Pubbing,0.67495,Earthquake,Earthquake,0.565829,Tool,Tool,0.547765,Living_Room,Living_Room,0.52754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2193-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IW0GYnkGYnTDm5aWI1Apa13qTmZuMNxA3sxKcm9Q0KYi7VrCbFAp5P_68pISQ90UXyQhBrDcyRvBsWFnIU2ub8wz5Bl1bpOsd8iy3M5mn6sYbJzAoimK56AIhnelK_esLV7CAOg1GPbpuDReG6oQPQ_OLdt1IhpR6DUY9uqyOG5fu1z15omkPQxExr8G0J5LnJb2vks_aBYiYw_ynk-usOOupkxzUR9HfVfan5sehn0gMXrppw_8Y_rdM_zOvjFGgNGkh_Wjsa5U-M48tQIezqIX0f8PrrZ-0zYUDMgkbjFveAAHxQvA,20160601202854-114-00,1-23fe6d64073f8fd97d8646028708b024,,20160601202854-114-00,1-23fe6d64073f8fd97d8646028708b024,,2016,06,01,20,28,54,32x74+330+210,night sky,0.986613,20160601202854-114-00.jpg,Black,Black,0.928058,Prison,Prison,0.920103,Hedge,Hedge,0.89369,Macaroons,Macaroons,0.843916,Hands,Hands,0.841314,Snake,Snake,0.831779,Adventure_Sport,Adventure_Sport,0.823559,Candle,Candle,0.817284,Chainlink_Fence,Chainlink_Fence,0.79302,Covered_Bridge,Covered_Bridge,0.792525,Night_Sky,Night_Sky,0.703003,Snooker,Snooker,0.590393,Burning,Burning,0.5717,Gray,Gray,0.543647,Tool,Tool,0.538049,Beer,Beer,0.507293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2194-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IW0GY3kFmJ4x5eSkitYLWtd5k5ibjDcTNrATnJjVNCuKuFewmhULejz8vKSHkfdFFMkIQ642METwbVhby1NrmPEO-QdcW6XqHPMvtTOapuvHGCQyKolguukBIZ7pS__rCFSygToNRj65bw4WhOuHD0PyiXTeSIaVeg1GPLqvjxqX7dU-eaNrDUETMazDtieR5Se-r5LN2ASLmMP_p5DorznrqJAf1UfR3lf2p-XHoJxKDl27a8D-G_y3T_8wrYxQoTVpIPxr7WqXPzGML0OEsaiH93_B66ydtc-GATMIG45Y3BYtC8Q,20160616082149-992-00,1-059ca0bf23eaff6090a90f20a8b7cdad,,20160616082149-992-00,1-059ca0bf23eaff6090a90f20a8b7cdad,,2016,06,16,08,21,49,36x214+324+148,NO_TAGS,,20160616082149-992-00.jpg,Dish_Washer,Dish_Washer,0.953601,Stove,Stove,0.952052,Sewing_Machine,Sewing_Machine,0.919761,Escalator,Escalator,0.901229,Washer_and_Dryer,Washer_and_Dryer,0.862575,Pubbing,Pubbing,0.850521,Voting_Booth,Voting_Booth,0.846645,Rest_Room,Rest_Room,0.841458,Mixed_Color,Mixed_Color,0.821875,Child_Room,Child_Room,0.804326,Living_Room,Living_Room,0.707499,Adventure_Sport,Adventure_Sport,0.541293,Appliance,Appliance,0.511567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2195-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IW0GY3kFmJ4x5eSkitYLWtd5k5ibjDcTVbATnJjVNCuKuFewmhULejz8vKSHkfdFFMkIQ642METwbVhby1NrmPEO-QdcW6XqHPMvtTOapuvHGCQyKolguukBIZ7pS__rCFSygToNRj65bw4WhOuHD0PyiXTeSIaVeg1GPLqvjxqX7dU-eaNrDUETMazDtieR5Se-r5LN2ASLmMP_p5DorznrqJAf1UfR3lf2p-XHoJxKDl27a8D-G_y3T_8wrYxQoTVpIPxr7WqXPzGML0OEsaiH93_B66ydtc-GATMIG45Y3Br9C8g,20160611073737-287-01,1-a8063f19dd2b12d3674cd3de17aa78e8,,20160611073737-287-01,1-a8063f19dd2b12d3674cd3de17aa78e8,,2016,06,11,07,37,37,202x274+72+70,NO_TAGS,,20160611073737-287-01.jpg,Mixed_Color,Mixed_Color,0.946209,Shoe_Store,Shoe_Store,0.904582,Recovery_Room,Recovery_Room,0.889904,Pigeon,Pigeon,0.878552,Maternity_Ward,Maternity_Ward,0.878437,Adventure_Sport,Adventure_Sport,0.874246,Pina_Colada,Pina_Colada,0.87181,Health_Spa,Health_Spa,0.849127,Candied_Apple,Candied_Apple,0.843738,Bottle,Bottle,0.82873,Pubbing,Pubbing,0.80552,Tae_Kwando,Tae_Kwando,0.75774,Medical_Space,Medical_Space,0.684154,Deep_Sea_Fishing,Deep_Sea_Fishing,0.657549,Crowd,Crowd,0.64515,Industrial_Space,Industrial_Space,0.563954,Leisure_Activity,Leisure_Activity,0.551287,Male_Adult,Male_Adult,0.540666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2196-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYPMThjz8lJEagWta73JzE3GG4ir2QjOTWqaFMRdK9hNCoW8H39eUkLI-6KLZIQg1hsZI3g2rCzkqbXNeYZ8g64t0vUOeZbbmcxTdeONExgURbFcdIGQznSl_vWFK1hAnQajHl23hgtDdcKHoflFu24kQ0q9BqMeXVbHjUv365480bSHoYiY12DaE8nzkt5XyWftAkTMYf7TyXVWnPXUSQ7qo-jvKvtT8-PQTyQGL9204X8M_1um_5lXxihQmrSQfjT2tUqfmccWoMNZ1EL6v-H11k_a5sIBmYQNxi1vCWZC8w,20160616125108-1044-00,1-c4015f5369dd48d3924e0d717551174b,,20160616125108-1044-00,1-c4015f5369dd48d3924e0d717551174b,,2016,06,16,12,51,08,556x478+84+0,NO_TAGS,,20160616125108-1044-00.jpg,Stove,Stove,0.937649,Sewing_Machine,Sewing_Machine,0.906448,Dish_Washer,Dish_Washer,0.886834,Pina_Colada,Pina_Colada,0.885568,Mixed_Color,Mixed_Color,0.859613,Meatball,Meatball,0.833852,Rest_Room,Rest_Room,0.771776,Tae_Kwando,Tae_Kwando,0.740923,Voting_Booth,Voting_Booth,0.727013,Clothing_Store,Clothing_Store,0.719621,Maternity_Ward,Maternity_Ward,0.695251,Living_Room,Living_Room,0.616158,Adventure_Sport,Adventure_Sport,0.588296,Tool,Tool,0.544051,Crowd,Crowd,0.535554,Store,Store,0.527658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2197-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYPMThjz8lJEagWta73JzE3GI-hqNoJzk5omBXHXCnaTQiHvx5-XlBDyvugiGSGI9UbGCJ4NKwt5am1zniHfoGuLdL1DnuV2JvNU3XjjBAZFUSwXXSCkM12pf33hChZQp8GoR9et4cJQnfBhaH7RrhvJkFKvwahHl9Vx49L9uidPNO1hKCLmNZj2RPK8pPdV8lm7ABFzmP90cp0VZz11koP6KPq7yv7U_Dj0E4nBSzdt-B_D_5bpf-aVMQqUJi2kH419rdJn5rEF6HAWtZD-b3i99ZO2uXBAJmGDccsbCZ9C9A,20160610223129-256-00,1-8514d127265a0b8dd3442a6e7347493b,,20160610223129-256-00,1-8514d127265a0b8dd3442a6e7347493b,,2016,06,10,22,31,29,32x84+338+206,NO_TAGS,,20160610223129-256-00.jpg,Dish_Washer,Dish_Washer,0.93961,Microwave,Microwave,0.932625,Washer_and_Dryer,Washer_and_Dryer,0.918726,Stove,Stove,0.911839,Rest_Room,Rest_Room,0.869714,Tae_Kwando,Tae_Kwando,0.851132,Locker_Room,Locker_Room,0.846393,Bathroom,Bathroom,0.841641,Recovery_Room,Recovery_Room,0.799332,Earthquake,Earthquake,0.754494,Adventure_Sport,Adventure_Sport,0.703217,Gray_Sky,Gray_Sky,0.702816,Camping,Camping,0.613219,Mixed_Color,Mixed_Color,0.597683,Baby,Baby,0.555404,Medical_Space,Medical_Space,0.53633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2198-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYMwK2HMy0sRqRW0rvUmMzcZj6Cr2QjOTWqaFMRdK9hNCoW8H39eUkLI-6KLZIQg1hsZI3g2rCzkqbXNeYZ8g64t0vUOeZbbmcxTdeONExgURbFcdIGQznSl_vWFK1hAnQajHl23hgtDdcKHoflFu24kQ0q9BqMeXVbHjUv365480bSHoYiY12DaE8nzkt5XyWftAkTMYf7TyXVWnPXUSQ7qo-jvKvtT8-PQTyQGL9204X8M_1um_5lXxihQmrSQfjT2tUqfmccWoMNZ1EL6v-H11k_a5sIBmYQNxi1vC09C9Q,20160619074940-1378-00,1-2f7748890fb6cde646edd283011fe9e8,,20160619074940-1378-00,1-2f7748890fb6cde646edd283011fe9e8,,2016,06,19,07,49,40,294x300+-12+20,NO_TAGS,,20160619074940-1378-00.jpg,Stove,Stove,0.947988,Mixed_Color,Mixed_Color,0.928971,Pigeon,Pigeon,0.903204,Food_Processor,Food_Processor,0.875564,Pubbing,Pubbing,0.854355,Adventure_Sport,Adventure_Sport,0.848525,Popcorn,Popcorn,0.829713,Crowd,Crowd,0.772777,Sunroom,Sunroom,0.748531,Shoe_Store,Shoe_Store,0.73368,Maternity_Ward,Maternity_Ward,0.725053,Escalator,Escalator,0.684585,Candy,Candy,0.662691,Earthquake,Earthquake,0.658119,Sweet_Treat,Sweet_Treat,0.620796,Leisure_Activity,Leisure_Activity,0.616328,Climbing,Climbing,0.563545,Celebrating,Celebrating,0.533264,Appliance,Appliance,0.508248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYMwOxnz8lJEagWta73JzE3GI-hqNoJzk5omBXHXCnaTQiHvx5-XlBDyvugiGSGI9UbGCJ4NKwt5am1zniHfoGuLdL1DnuV2JvNU3XjjBAZFUSwXXSCkM12pf33hChZQp8GoR9et4cJQnfBhaH7RrhvJkFKvwahHl9Vx49L9uidPNO1hKCLmNZj2RPK8pPdV8lm7ABFzmP90cp0VZz11koP6KPq7yv7U_Dj0E4nBSzdt-B_D_5bpf-aVMQqUJi2kH419rdJn5rEF6HAWtZD-b3i99ZO2uXBAJmGDccsbDARC9g,20160617072120-1114-01,1-ee49e91cbc8c50c139e42a687228b2e0,,20160617072120-1114-01,1-ee49e91cbc8c50c139e42a687228b2e0,,2016,06,17,07,21,20,46x64+288+280,NO_TAGS,,20160617072120-1114-01.jpg,Stove,Stove,0.886165,Dish_Washer,Dish_Washer,0.865729,Sparkling_Wine,Sparkling_Wine,0.858637,Candied_Apple,Candied_Apple,0.819185,Clothing_Store,Clothing_Store,0.757268,Adventure_Sport,Adventure_Sport,0.754508,Shoe_Store,Shoe_Store,0.746627,Health_Spa,Health_Spa,0.739886,Cleanroom,Cleanroom,0.680075,Beer,Beer,0.653715,Mixed_Color,Mixed_Color,0.627482,Brandy,Brandy,0.613847,Male_Adult,Male_Adult,0.599382,Tool,Tool,0.585545,Crowd,Crowd,0.542079,Wild_Fire,Wild_Fire,0.532984,Whiskey,Whiskey,0.504164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2200-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYMwOxnz8lJEagWta73JzE3GI4ib2QjOTWqaFMRdK9hNCoW8H39eUkLI-6KLZIQg1hsZI3g2rCzkqbXNeYZ8g64t0vUOeZbbmcxTdeONExgURbFcdIGQznSl_vWFK1hAnQajHl23hgtDdcKHoflFu24kQ0q9BqMeXVbHjUv365480bSHoYiY12DaE8nzkt5XyWftAkTMYf7TyXVWnPXUSQ7qo-jvKvtT8-PQTyQGL9204X8M_1um_5lXxihQmrSQfjT2tUqfmccWoMNZ1EL6v-H11k_a5sIBmYQNxi1vDjNC9w,20160602215203-58-00,1-2113d0ff6c92c63e2af5f02e00e91550,,20160602215203-58-00,1-2113d0ff6c92c63e2af5f02e00e91550,,2016,06,02,21,52,03,24x134+386+2,house,0.450166,20160602215203-58-00.jpg,Stove,Stove,0.947924,Washer_and_Dryer,Washer_and_Dryer,0.941348,Dish_Washer,Dish_Washer,0.92826,Microwave,Microwave,0.901099,Rest_Room,Rest_Room,0.877263,Engine_Room,Engine_Room,0.86686,Bathroom,Bathroom,0.800065,Pubbing,Pubbing,0.797636,Locker_Room,Locker_Room,0.793093,Climbing,Climbing,0.710781,Male_Adult,Male_Adult,0.706269,Sumo,Sumo,0.681868,Brown,Brown,0.672719,Tool,Tool,0.591936,Adventure_Sport,Adventure_Sport,0.559193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2201-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYMwOxnz8lJEagWta73JzE3GI4ibWYlzk5omBXHXCnaTQiHvx5-XlBDyvugiGSGI9UbGCJ4NKwt5am1zniHfoGuLdL1DnuV2JvNU3XjjBAZFUSwXXSCkM12pf33hChZQp8GoR9et4cJQnfBhaH7RrhvJkFKvwahHl9Vx49L9uidPNO1hKCLmNZj2RPK8pPdV8lm7ABFzmP90cp0VZz11koP6KPq7yv7U_Dj0E4nBSzdt-B_D_5bpf-aVMQqUJi2kH419rdJn5rEF6HAWtZD-b3i99ZO2uXBAJmGDccsbEVVC-A,20160601210121-121-01,1-489b52769b23d9e6adf3c0c3383a2da2,,20160601210121-121-01,1-489b52769b23d9e6adf3c0c3383a2da2,,2016,06,01,21,01,21,20x136+466+0,NO_TAGS,,20160601210121-121-01.jpg,Microwave,Microwave,0.947772,Toaster_Oven,Toaster_Oven,0.944002,Washer_and_Dryer,Washer_and_Dryer,0.939467,Stove,Stove,0.935311,Rest_Room,Rest_Room,0.866419,Locker_Room,Locker_Room,0.817496,Recovery_Room,Recovery_Room,0.807899,Engine_Room,Engine_Room,0.763218,Tae_Kwando,Tae_Kwando,0.754932,Earthquake,Earthquake,0.724116,Clubbing,Clubbing,0.586802,Tool,Tool,0.558162,Gray_Sky,Gray_Sky,0.540399,Pubbing,Pubbing,0.527458,Pyramids,Pyramids,0.50865,Appliance,Appliance,0.500533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2202-g1AAAAPfeJy90k2KwjAUwPE4Cs4tdOmmJf1IWxcyvYOLWcmYl5ciUitoXetNZm4yHkHczEqcm9Q0KYi7VrCbFAp5P_68pISQ90UXyQhBrDcyRvBsWFnIU2ub8wz5Bl1bpOsd8iy3M5mn6sYbJzAoimK56AIhnelK_esLV7CAOg1GPbpuDReG6oQPQ_OLdt1IhpR6DUY9uqyOG5fu1z15omkPQxExr8G0J5LnJb2vks_aBYiYw_ynk-usOOupkxzUR9HfVfan5sehn0gMXrppw_8Y_rdM_zOvjFGgNGkh_Wjsa5U-M48tQIezqIX0f8PrrZ-0zYUDMgkbjFveABMFQvk,20160619085455-1387-00,1-0533b6d7def8341bcec0229dc1fd27a5,,20160619085455-1387-00,1-0533b6d7def8341bcec0229dc1fd27a5,,2016,06,19,08,54,55,96x338+244+26,NO_TAGS,,20160619085455-1387-00.jpg,Candle,Candle,0.93951,Pina_Colada,Pina_Colada,0.923237,Stove,Stove,0.913941,Adventure_Sport,Adventure_Sport,0.852034,Sparkling_Wine,Sparkling_Wine,0.837358,Mixed_Color,Mixed_Color,0.827546,Tae_Kwando,Tae_Kwando,0.804399,Bathroom,Bathroom,0.734884,Clubbing,Clubbing,0.720336,Maternity_Ward,Maternity_Ward,0.678374,Celebrating,Celebrating,0.672333,Rest_Room,Rest_Room,0.671951,Shoe_Store,Shoe_Store,0.664231,Climbing,Climbing,0.642424,Brandy,Brandy,0.632886,Crowd,Crowd,0.560204,Restaurant,Restaurant,0.55688,Whiskey,Whiskey,0.550816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
